Abbreviation;AssessmentFormId;ChildOf_AssessmentSubtestId;ContainerOnly;Description;Identifier;MaximumValue;MinimumValue;OptimalValue;PublishedDate;RecordEndDateTime;RecordStartDateTime;RefAcademicSubjectId;RefAssessmentPurposeId;RefAssessmentSubtestIdentifierTypeId;RefContentStandardTypeId;RefScoreMetricTypeId;Rules;Tier;Title;Version;AssessmentSubtestId
;359005457;;;Evaluación Unidad 5;;70;10;;;;;;;;7;;;;;;35910705457
;359005458;;;Nota Final;;70;10;;;;;;;;7;;;;;;35910705458
;359005459;;;Proceso Unidad 6;;70;10;;;;;;;;7;;;;;;35910705459
;359005460;;;Evaluación Unidad 6;;70;10;;;;;;;;7;;;;;;35910705460
;359005461;;;Nota Final;;70;10;;;;;;;;7;;;;;;35910705461
;359005462;;;Proceso Unidad 7;;70;10;;;;;;;;7;;;;;;35910705462
;359005463;;;Evaluación Unidad 7;;70;10;;;;;;;;7;;;;;;35910705463
;359005464;;;Nota final;;70;10;;;;;;;;7;;;;;;35910705464
;359005465;;;Trabajo Práctico;;70;10;;;;;;;;7;;;;;;35910705465
;359005466;;;Nota final;;70;10;;;;;;;;7;;;;;;35910705466
;360005467;;;Proceso Unidad 5;;70;10;;;;;;;;7;;;;;;36010705467
;360005468;;;Evaluación Unidad 5;;70;10;;;;;;;;7;;;;;;36010705468
;360005469;;;Nota Final;;70;10;;;;;;;;7;;;;;;36010705469
;360005470;;;Proceso Unidad 6;;70;10;;;;;;;;7;;;;;;36010705470
;360005471;;;Evaluación Unidad 6;;70;10;;;;;;;;7;;;;;;36010705471
;360005472;;;Nota Final;;70;10;;;;;;;;7;;;;;;36010705472
;360005473;;;Proceso Unidad 7;;70;10;;;;;;;;7;;;;;;36010705473
;360005474;;;Evaluación Unidad 7;;70;10;;;;;;;;7;;;;;;36010705474
;360005475;;;Nota Final;;70;10;;;;;;;;7;;;;;;36010705475
;360005476;;;Trabajo Práctico;;70;10;;;;;;;;7;;;;;;36010705476
;360005477;;;Nota final;;70;10;;;;;;;;7;;;;;;36010705477
;361005478;;;Proceso Unidad 4;;70;10;;;;;;;;7;;;;;;36110705478
;361005479;;;Evaluación Unidad 4;;70;10;;;;;;;;7;;;;;;36110705479
;361005480;;;Nota Final;;70;10;;;;;;;;7;;;;;;36110705480
;361005481;;;Proceso Unidad 5;;70;10;;;;;;;;7;;;;;;36110705481
;361005482;;;Evaluación Unidad 5;;70;10;;;;;;;;7;;;;;;36110705482
;361005483;;;Nota final;;70;10;;;;;;;;7;;;;;;36110705483
;361005484;;;Evaluación Unidad 6;;70;10;;;;;;;;7;;;;;;36110705484
;361005485;;;Nota Final;;70;10;;;;;;;;7;;;;;;36110705485
;361005486;;;Proceso Unidad Formación Europa Occidental;;70;10;;;;;;;;7;;;;;;36110705486
;361005487;;;Evaluación Europa Occidental;;70;10;;;;;;;;7;;;;;;36110705487
;357005488;;;EVALUACIÓN UNIDAD EXPLORACIÓN Y CONQUISTA;;70;10;;;;;;;;7;;;;;;35710705488
;355005489;;;ENSAYO SIMCE N°1;;70;10;;;;;;;;7;;;;;;35510705489
;355005490;;;ENSAYO SIMCE N°2 ;;70;10;;;;;;;;7;;;;;;35510705490
;355005491;;;ENSAYO SIMCE N°3 ;;70;10;;;;;;;;7;;;;;;35510705491
;355005492;;;SUMATIVA SIMCES COMPRENSION LECTORA;;70;10;;;;;;;;7;;;;;;35510705492
;355005493;;;PLAN LECTOR AGOSTO ;;70;10;;;;;;;;7;;;;;;35510705493
;355005494;;;PLAN LECTOR OCTUBRE;;70;10;;;;;;;;7;;;;;;35510705494
;355005495;;;PLAN LECTOR NOVIEMBRE ;;70;10;;;;;;;;7;;;;;;35510705495
;355005496;;;PROMEDIO PLAN LECTOR ;;70;10;;;;;;;;7;;;;;;35510705496
;355005497;;;DOMINIO LECTOR;;70;10;;;;;;;;7;;;;;;35510705497
;355005498;;;ORALIDAD;;70;10;;;;;;;;7;;;;;;35510705498
;355005499;;;ESCRITURA;;70;10;;;;;;;;7;;;;;;35510705499
;355005500;;;HISTORIA : PRUEBA PAISAJES DE AMERICA OA8 ;;70;10;;;;;;;;7;;;;;;35510705500
;355005501;;;"HISTORIA;OA9 ACTIVIDAD PRACTICA RECURSOS DE AMERICA ";;70;10;;;;;;;;7;;;;;;35510705501
;355005502;;;HISTORIA: PRUEBA  OA11-OA12 ORGANIZACION POLITICA Y DERECHOS;;70;10;;;;;;;;7;;;;;;35510705502
;355005503;;;DISERTACIÓN DERECHOS ;;70;10;;;;;;;;7;;;;;;35510705503
;355005504;;;CIENCIAS:  OA7 PRUEBA SISTEMA NERVIOSO;;70;10;;;;;;;;7;;;;;;35510705504
;355005505;;;CIENCIAS: OA9-OA10 LA MATERIA;;70;10;;;;;;;;7;;;;;;35510705505
;355005506;;;CIENCIAS: 012 LA FUERZA;;70;10;;;;;;;;7;;;;;;35510705506
;355005507;;;CIENCIAS: OA15-OA16: LA TIERRA;;70;10;;;;;;;;7;;;;;;35510705507
;355005508;;;CIENCIAS TRABAJOS PRACTICOS 1 SISTEMA NERVIOSO;;70;10;;;;;;;;7;;;;;;35510705508
;355005509;;;CIENCIAS TRABAJOS PRACTICOS 2 LA MATERIA MASA Y VOLUMEN;;70;10;;;;;;;;7;;;;;;35510705509
;355005510;;;CIENCIAS TRABAJOS PRACTICOS 3 CAPAS DE LA TIERRA;;70;10;;;;;;;;7;;;;;;35510705510
;355005511;;;PROMEDIO TRABAJOS PRACTICOS 2° SEMESTRE;;70;10;;;;;;;;7;;;;;;35510705511
;355005512;;;PRUEBA DIVISION ;;70;10;;;;;;;;7;;;;;;35510705512
;355005513;;;PRUEBA FRACCIONES;;70;10;;;;;;;;7;;;;;;35510705513
;355005514;;;PRUEBA PATRONES Y ALGEBRA ECUACIONES PATRONES;;70;10;;;;;;;;7;;;;;;35510705514
;355005515;;;TEST DE TABLAS SEMANALES;;70;10;;;;;;;;7;;;;;;35510705515
;355005516;;;ENSATO SIMCE 1;;70;10;;;;;;;;7;;;;;;35510705516
;355005517;;;ENSAYO SIMCE 2;;70;10;;;;;;;;7;;;;;;35510705517
;355005518;;;EVALUACION ESCRITA MEDICION ;;70;10;;;;;;;;7;;;;;;35510705518
;355005519;;;ARTES: PAISAJE DESERTICO;;70;10;;;;;;;;7;;;;;;35510705519
;355005520;;;MUSICA: ALABANZA ME HACES CRECER;;70;10;;;;;;;;7;;;;;;35510705520
;355005521;;;TRABAJO ZONA NORTE ;;70;10;;;;;;;;7;;;;;;35510705521
;355005522;;;VERSICULO BIBLICO ;;70;10;;;;;;;;7;;;;;;35510705522
;363005523;;;PPT PERSONAJES ARTISTICOS DE LA REGION;;70;10;;;;;;;;7;;;;;;36310705523
;363005524;;;VIOLETA PARRA;;70;10;;;;;;;;7;;;;;;36310705524
;363005525;;;ARTE URBANO GRAFITI;;70;10;;;;;;;;7;;;;;;36310705525
;363005526;;;ARTE UBANO GRUPAL;;70;10;;;;;;;;7;;;;;;36310705526
;353005527;;;Paisaje con líneas de colores;;70;10;;;;;;;;7;;;;;;35310705527
;353005528;;;Trabajo Fiestas Patrias;;70;10;;;;;;;;7;;;;;;35310705528
;353005529;;;Trabajos Puntillismo;;70;10;;;;;;;;7;;;;;;35310705529
;353005530;;;Versículo Agosto;;70;10;;;;;;;;7;;;;;;35310705530
;358005531;;;Avance del Telar;;70;10;;;;;;;;7;;;;;;35810705531
;358005532;;;Telar terminado;;70;10;;;;;;;;7;;;;;;35810705532
;358005533;;;Sumativa telar;;70;10;;;;;;;;7;;;;;;35810705533
;358005534;;;Cómic ;;70;10;;;;;;;;7;;;;;;35810705534
;358005535;;;Afiche;;70;10;;;;;;;;7;;;;;;35810705535
;351005536;;;Versículo ;;70;10;;;;;;;;7;;;;;;35110705536
;351005537;;;Receta;;70;10;;;;;;;;7;;;;;;35110705537
;351005538;;;Paisaje ;;70;10;;;;;;;;7;;;;;;35110705538
;351005539;;;Mosaico ;;70;10;;;;;;;;7;;;;;;35110705539
;351005540;;;Evaluación 1  ;;70;10;;;;;;;;7;;;;;;35110705540
;351005541;;;Evaluación 2 ;;70;10;;;;;;;;7;;;;;;35110705541
;351005542;;;Evaluación 3 ;;70;10;;;;;;;;7;;;;;;35110705542
;357005543;;;Prueba N°5 (OA 11);;70;10;;;;;;;;7;;;;;;35710705543
;357005544;;;"Disertación ""La hidrósfera""";;70;10;;;;;;;;7;;;;;;35710705544
;357005545;;;Prueba N°6 (OA 12- OA 14);;70;10;;;;;;;;7;;;;;;35710705545
;357005546;;;Disertación + Prueba N°6;;70;10;;;;;;;;7;;;;;;35710705546
;358005547;;;Prueba N°5 (OA 11);;70;10;;;;;;;;7;;;;;;35810705547
;358005548;;;"Disertación ""La hidrósfera""";;70;10;;;;;;;;7;;;;;;35810705548
;358005549;;;Prueba N°6 (OA 12- OA 14);;70;10;;;;;;;;7;;;;;;35810705549
;358005550;;;Disertación + Prueba N°6;;70;10;;;;;;;;7;;;;;;35810705550
;359005551;;;Prueba Nº4 (OA 10- OA 11);;70;10;;;;;;;;7;;;;;;35910705551
;359005552;;;Prueba Nº5 (OA 13);;70;10;;;;;;;;7;;;;;;35910705552
;360005556;;;Prueba Nº4 (OA 10- OA 11);;70;10;;;;;;;;7;;;;;;36010705556
;360005557;;;Prueba Nº5 (OA 13);;70;10;;;;;;;;7;;;;;;36010705557
;360005558;;;Prueba Nº6 (OA 16- OA 18);;70;10;;;;;;;;7;;;;;;36010705558
;361005561;;;Prueba (OA 7- OA 9);;70;10;;;;;;;;7;;;;;;36110705561
;361005562;;;Exposición + Prueba ;;70;10;;;;;;;;7;;;;;;36110705562
;361005563;;;Prueba OA 12;;70;10;;;;;;;;7;;;;;;36110705563
;361005564;;;Prueba OA 13;;70;10;;;;;;;;7;;;;;;36110705564
;361005565;;;Prueba OA 14;;70;10;;;;;;;;7;;;;;;36110705565
;363005566;;;Prueba N°5 (OA 11);;70;10;;;;;;;;7;;;;;;36310705566
;363005567;;;Modelo atómico;;70;10;;;;;;;;7;;;;;;36310705567
;363005568;;;Prueba N°6 (OA 12- OA 14);;70;10;;;;;;;;7;;;;;;36310705568
;363005569;;;Modelo + Prueba N°6;;70;10;;;;;;;;7;;;;;;36310705569
;353005570;;;Tejido en telar;;70;10;;;;;;;;7;;;;;;35310705570
;353005571;;;Versículo;;70;10;;;;;;;;7;;;;;;35310705571
;353005572;;;Modelo movimiento de rotación de la Tierra;;70;10;;;;;;;;7;;;;;;35310705572
;357005573;;;Presentación PowerPoint;;70;10;;;;;;;;7;;;;;;35710705573
;357005574;;;Coreografía: Fiestas Patrias;;70;10;;;;;;;;7;;;;;;35710705574
;357005575;;;Versículo bíblico;;70;10;;;;;;;;7;;;;;;35710705575
;358005576;;;PRUEBA N°6 EJE NÚMEROS (FRACCIONES PROPIAS Y GENERALIDADES) ;;70;10;;;;;;;;7;;;;;;35810705576
;360005577;;;PRUEBA N°1 EJE NÚMEROS (RAZONES Y PROPORCIONES) ;;70;10;;;;;;;;7;;;;;;36010705577
;363005578;;;PRUEBA N°1 EJE PROBABILIDAD Y ESTADÍSTICA (PRINCIPIO MULTIPLICATIVO) ;;70;10;;;;;;;;7;;;;;;36310705578
;351005579;;;Manualidad semana de la Biblia;;70;10;;;;;;;;7;;;;;;35110705579
;351005580;;;Evaluacion escritura;;70;10;;;;;;;;7;;;;;;35110705580
;351005581;;;Versículo bíblico;;70;10;;;;;;;;7;;;;;;35110705581
;349005582;;;Dibujo semana de la Biblia;;70;10;;;;;;;;7;;;;;;34910705582
;349005583;;;Escritura ;;70;10;;;;;;;;7;;;;;;34910705583
;357005584;;;Luz  y sombra ;;70;10;;;;;;;;7;;;;;;35710705584
;357005585;;;Escritura creativa Versículo Bíblico;;70;10;;;;;;;;7;;;;;;35710705585
;357005586;;;Rosa Cromática ;;70;10;;;;;;;;7;;;;;;35710705586
;357005587;;;Obra objetual;;70;10;;;;;;;;7;;;;;;35710705587
;357005588;;;Escultura objetual ;;70;10;;;;;;;;7;;;;;;35710705588
;358005589;;;Técnica de luz  y sombra ;;70;10;;;;;;;;7;;;;;;35810705589
;358005590;;;Escritura creativa de versículo Bíblico;;70;10;;;;;;;;7;;;;;;35810705590
;358005591;;;Rosa Cromática;;70;10;;;;;;;;7;;;;;;35810705591
;358005592;;;Obra abstracta ;;70;10;;;;;;;;7;;;;;;35810705592
;358005593;;;obra  objetual;;70;10;;;;;;;;7;;;;;;35810705593
;360005594;;;Técnica de Luz y Sombra;;70;10;;;;;;;;7;;;;;;36010705594
;360005595;;;Escritura creativa de  versículo Bíblico;;70;10;;;;;;;;7;;;;;;36010705595
;360005596;;;Rosa Cromática;;70;10;;;;;;;;7;;;;;;36010705596
;360005597;;;Obra  abstracta;;70;10;;;;;;;;7;;;;;;36010705597
;360005598;;;Obra  objetual;;70;10;;;;;;;;7;;;;;;36010705598
;361005599;;;Técnica de luz  y sombra;;70;10;;;;;;;;7;;;;;;36110705599
;361005600;;;Escritura creativa versículo Bíblico;;70;10;;;;;;;;7;;;;;;36110705600
;361005601;;;rosa cromática;;70;10;;;;;;;;7;;;;;;36110705601
;361005602;;;Creación Abstracta (geométrica o lírica);;70;10;;;;;;;;7;;;;;;36110705602
;361005603;;;Escultura ;;70;10;;;;;;;;7;;;;;;36110705603
;361005604;;;"Interpretación de tema ""Océanos""";;70;10;;;;;;;;7;;;;;;36110705604
;361005605;;;Interpretación de coritos en equipos ;;70;10;;;;;;;;7;;;;;;36110705605
;361005606;;;Investigación sobre principales compositores;;70;10;;;;;;;;7;;;;;;36110705606
;361005607;;;Coros Navideños;;70;10;;;;;;;;7;;;;;;36110705607
;361005608;;;Visor Holográfico;;70;10;;;;;;;;7;;;;;;36110705608
;361005609;;;Garra mecánica;;70;10;;;;;;;;7;;;;;;36110705609
;361005610;;;Informe del proceso de elaboración de objetos tecnológico;;70;10;;;;;;;;7;;;;;;36110705610
;361005611;;;Versículo Bíblico;;70;10;;;;;;;;7;;;;;;36110705611
;361005612;;;Proyecto grupal: Elaboración de  una grúa mecánica ;;70;10;;;;;;;;7;;;;;;36110705612
;359005613;;;Elaboración de un Visor Holográfico ;;70;10;;;;;;;;7;;;;;;35910705613
;359005614;;;Elaboración de Garra Mecánica;;70;10;;;;;;;;7;;;;;;35910705614
;359005615;;;Informe de elaboración de objetos tecnológicos ;;70;10;;;;;;;;7;;;;;;35910705615
;359005616;;;Versículo bíblico ;;70;10;;;;;;;;7;;;;;;35910705616
;359005617;;;Proyecto grupal: Elaboración de  una grúa  Mecánica;;70;10;;;;;;;;7;;;;;;35910705617
;363005618;;;Elaboración de un visor Holográfico;;70;10;;;;;;;;7;;;;;;36310705618
;363005619;;;Elaboración de una garra mecánica;;70;10;;;;;;;;7;;;;;;36310705619
;363005620;;;Elaboración de informe de elaboración de objetos tecnológicos;;70;10;;;;;;;;7;;;;;;36310705620
;363005621;;;Versículo Bíblico;;70;10;;;;;;;;7;;;;;;36310705621
;363005622;;;Proyecto grupal: Creación de una grúa  hidráulica;;70;10;;;;;;;;7;;;;;;36310705622
;357005623;;;"Unit 3 ""Friends""";;70;10;;;;;;;;7;;;;;;35710705623
;357005624;;;Evaluación oral What´s the weather like?;;70;10;;;;;;;;7;;;;;;35710705624
;357005625;;;"Prueba escrita  ""The weather""";;70;10;;;;;;;;7;;;;;;35710705625
;357005626;;;Versículo Bíblico;;70;10;;;;;;;;7;;;;;;35710705626
;357005627;;;Prueba  Unit 4: Números, meses, estaciones del año,  emociones y vestuario.;;70;10;;;;;;;;7;;;;;;35710705627
;358005628;;;"Evaluación oral ""What´s the weather like?""";;70;10;;;;;;;;7;;;;;;35810705628
;358005629;;;"Prueba escrita ""The weather""";;70;10;;;;;;;;7;;;;;;35810705629
;358005630;;;Versículo Bíblico;;70;10;;;;;;;;7;;;;;;35810705630
;358005631;;;Unit 4;;70;10;;;;;;;;7;;;;;;35810705631
;357005632;;;Dibujo semana de la Biblia;;70;10;;;;;;;;7;;;;;;35710705632
;357005633;;;Evaluación escritura;;70;10;;;;;;;;7;;;;;;35710705633
;357005634;;;Versículo bíblico;;70;10;;;;;;;;7;;;;;;35710705634
;359005635;;;Dibujo semana de la Biblia;;70;10;;;;;;;;7;;;;;;35910705635
;359005636;;;Escritura;;70;10;;;;;;;;7;;;;;;35910705636
;359005637;;;Versículo bíblico;;70;10;;;;;;;;7;;;;;;35910705637
;360005638;;;Visor Holográfico ;;70;10;;;;;;;;7;;;;;;36010705638
;360005639;;;Garra mecánica ;;70;10;;;;;;;;7;;;;;;36010705639
;360005640;;;Versículo bíblico;;70;10;;;;;;;;7;;;;;;36010705640
;360005641;;;Informe de elaboración de Objetos tecnológicos ;;70;10;;;;;;;;7;;;;;;36010705641
;360005642;;;Elaboración de proyectos grúa hidráulica;;70;10;;;;;;;;7;;;;;;36010705642
;355005643;;;Dibujo semana de la Biblia;;70;10;;;;;;;;7;;;;;;35510705643
;355005644;;;Escritura;;70;10;;;;;;;;7;;;;;;35510705644
;355005645;;;Versículo bíblico;;70;10;;;;;;;;7;;;;;;35510705645
;349005646;;;Versículo bíblico;;70;10;;;;;;;;7;;;;;;34910705646
;353005647;;;Dibujo semana de la Biblia;;70;10;;;;;;;;7;;;;;;35310705647
;353005648;;;Escritura;;70;10;;;;;;;;7;;;;;;35310705648
;353005649;;;Versículo biblico;;70;10;;;;;;;;7;;;;;;35310705649
;363005650;;;Entrevista sobre el uso de internet;;70;10;;;;;;;;7;;;;;;36310705650
;363005651;;;Investigación  Cyberbullying  y grooming (Afiche);;70;10;;;;;;;;7;;;;;;36310705651
;363005652;;;Evaluación sumativa unit 3;;70;10;;;;;;;;7;;;;;;36310705652
;363005653;;;Evaluación  escrita  canción ;;70;10;;;;;;;;7;;;;;;36310705653
;363005654;;;versículo bíblico ;;70;10;;;;;;;;7;;;;;;36310705654
;358005655;;;Dibujo semana de la Biblia;;70;10;;;;;;;;7;;;;;;35810705655
;358005656;;;Evaluación de escritura;;70;10;;;;;;;;7;;;;;;35810705656
;358005657;;;Versículo biblico;;70;10;;;;;;;;7;;;;;;35810705657
;360005658;;;Dibujo semana de la Biblia;;70;10;;;;;;;;7;;;;;;36010705658
;360005659;;;Escritura;;70;10;;;;;;;;7;;;;;;36010705659
;360005660;;;Versículo bíblico;;70;10;;;;;;;;7;;;;;;36010705660
;357005661;;;"Evaluar ""Roca Eterna""";;70;10;;;;;;;;7;;;;;;35710705661
;357005662;;;"Evaluar ""Canto de alegria""";;70;10;;;;;;;;7;;;;;;35710705662
;358005663;;;"Cantar al unísono ""Roca Eterna""";;70;10;;;;;;;;7;;;;;;35810705663
;358005664;;;"Cantar al unísono ""Canto de alegría""";;70;10;;;;;;;;7;;;;;;35810705664
;357005665;;;Objeto tecnológico;;70;10;;;;;;;;7;;;;;;35710705665
;353005666;;;Alabanza Restaurados;;70;10;;;;;;;;7;;;;;;35310705666
;357005667;;;BAILE FOLCLORICO-LA TRASTRASERA;;70;10;;;;;;;;7;;;;;;35710705667
;357005668;;;JUEGOS PREDEPORTIVOS;;70;10;;;;;;;;7;;;;;;35710705668
;359005669;;;BAILE FOLCLORICO LA TRASTRASERA;;70;10;;;;;;;;7;;;;;;35910705669
;359005670;;;JUEGOS PREDEPORTIVOS;;70;10;;;;;;;;7;;;;;;35910705670
;359005671;;;PARTICIPACION EN CLASES;;70;10;;;;;;;;7;;;;;;35910705671
;355005672;;;TRABAJO PAPEL LUSTRE TECNICA PICADILLO DE PAPEL;;70;10;;;;;;;;7;;;;;;35510705672
;355005673;;;NAVIDAD A LA CHILENA ;;70;10;;;;;;;;7;;;;;;35510705673
;353005674;;;Trabajo práctico clasificar paisajes de las zonas climáticas;;70;10;;;;;;;;7;;;;;;35310705674
;349005675;;;promedio sumativas;;70;10;;;;;;;;7;;;;;;34910705675
;349005676;;;oralidad;;70;10;;;;;;;;7;;;;;;34910705676
;363005677;;;VERSICULO BIBLICO ;;70;10;;;;;;;;7;;;;;;36310705677
;360005678;;;BAILE FOLCLORICO LA TRASTRASERA;;70;10;;;;;;;;7;;;;;;36010705678
;360005679;;;JUEGOS PREDEPORTIVOS;;70;10;;;;;;;;7;;;;;;36010705679
;360005680;;;PARTICIPACION EN CLASES;;70;10;;;;;;;;7;;;;;;36010705680
;349005681;;;BAILE FOLCLORICO ;;70;10;;;;;;;;7;;;;;;34910705681
;349005682;;;EJERCICIO FISICO MODERADO Y VOGOROSO 2;;70;10;;;;;;;;7;;;;;;34910705682
;349005683;;;PARTICIPACION EN CLASES;;70;10;;;;;;;;7;;;;;;34910705683
;353005684;;;BAILE FOLCLORICO;;70;10;;;;;;;;7;;;;;;35310705684
;353005685;;;JUEGOS PREDEPORTIVOS;;70;10;;;;;;;;7;;;;;;35310705685
;353005686;;;PARTICIPACION EN CLASES;;70;10;;;;;;;;7;;;;;;35310705686
;353005687;;;Sumativa División;;70;10;;;;;;;;7;;;;;;35310705687
;353005688;;;Trabajo Práctico figuras 3D;;70;10;;;;;;;;7;;;;;;35310705688
;353005689;;;Evaluación Acumulativa Figuras 2D y 3D;;70;10;;;;;;;;7;;;;;;35310705689
;353005690;;;Evaluación Sumativa Figuras 2D y 3D;;70;10;;;;;;;;7;;;;;;35310705690
;353005691;;;Evaluación Sumativa Perímetro;;70;10;;;;;;;;7;;;;;;35310705691
;355005692;;;Prueba escrita  Sports ;;70;10;;;;;;;;7;;;;;;35510705692
;355005693;;;Confección de afiche saludo cumpleaños del  colegio;;70;10;;;;;;;;7;;;;;;35510705693
;355005694;;;Prueba escrita  unidad de aprendizaje ;;70;10;;;;;;;;7;;;;;;35510705694
;355005695;;;Versículo del Mes;;70;10;;;;;;;;7;;;;;;35510705695
;361005696;;;Promedio Unidad Europa Occidental;;70;10;;;;;;;;7;;;;;;36110705696
;361005697;;;Proceso Unidad Feudalismo;;70;10;;;;;;;;7;;;;;;36110705697
;361005698;;;Evaluación Unidad Feudalismo;;70;10;;;;;;;;7;;;;;;36110705698
;361005699;;;Promedio Unidad Feudalismo;;70;10;;;;;;;;7;;;;;;36110705699
;361005700;;;Proceso Baja Edad Media;;70;10;;;;;;;;7;;;;;;36110705700
;361005701;;;Evaluación Baja Edad Media;;70;10;;;;;;;;7;;;;;;36110705701
;361005702;;;Promedio Unidad Baja Edad Media;;70;10;;;;;;;;7;;;;;;36110705702
;363005703;;;PRUEBA N°2 EJE PROBABILIDAD Y ESTADÍSTICA (MEDIDAS DE POSICIÓN) ;;70;10;;;;;;;;7;;;;;;36310705703
;363005704;;;PRUEBA N°3 EJE GEOMETRÍA (TEOREMA DE PITÁGORAS) ;;70;10;;;;;;;;7;;;;;;36310705704
;358005705;;;PRUEBA N°2 EJE NÚMEROS (DECIMALES GENERALIDADES) ;;70;10;;;;;;;;7;;;;;;35810705705
;358005706;;;PRUEBA N°3 EJE NÚMEROS (ADICIÓN Y SUSTRACCIÓN CON DECIMALES) ;;70;10;;;;;;;;7;;;;;;35810705706
;361005708;;;BAILE FOLCLORICO LA TRASTRASERA;;70;10;;;;;;;;7;;;;;;36110705708
;361005709;;;JUEGOS PREDEPORTIVOS;;70;10;;;;;;;;7;;;;;;36110705709
;361005710;;;PARTICIPACION EN CLASES;;70;10;;;;;;;;7;;;;;;36110705710
;353005711;;;Evaluación acumulativa Zonas climáticas de la Tierra;;70;10;;;;;;;;7;;;;;;35310705711
;353005712;;;Evaluación sumativa (OA8);;70;10;;;;;;;;7;;;;;;35310705712
;353005713;;;Evaluación Sumativa (exposición oral) (OA14);;70;10;;;;;;;;7;;;;;;35310705713
;357005714;;;PROCESO UNIDAD COLONIA EN AMÉRICA;;70;10;;;;;;;;7;;;;;;35710705714
;357005715;;;EVALUACIÓN UNIDAD COLONIA EN AMÉRICA;;70;10;;;;;;;;7;;;;;;35710705715
;357005716;;;EVALUACIÓN  COLONIA;;70;10;;;;;;;;7;;;;;;35710705716
;358005717;;;PROCESO UNIDAD LA COLONIA EN AMERICA;;70;10;;;;;;;;7;;;;;;35810705717
;358005718;;;EVALUACIÓN UNIDAD COLONIA EN AMERICA;;70;10;;;;;;;;7;;;;;;35810705718
;358005719;;;EVALUACIÓN COLONIA;;70;10;;;;;;;;7;;;;;;35810705719
;359005720;;;Prueba Nº6 (OA 16- OA 18);;70;10;;;;;;;;7;;;;;;35910705720
;363005721;;;Modelos moleculares;;70;10;;;;;;;;7;;;;;;36310705721
;358005722;;;"unit 3 ""Friends""";;70;10;;;;;;;;7;;;;;;35810705722
;357005723;;;evaluacion DIA cierre;;70;10;;;;;;;;7;;;;;;35710705723
;358005724;;;trabajo religion ;;70;10;;;;;;;;7;;;;;;35810705724
;358005725;;;DIA ;;70;10;;;;;;;;7;;;;;;35810705725
;357005726;;;trabajo religion;;70;10;;;;;;;;7;;;;;;35710705726
;359005727;;;trabajo religión ;;70;10;;;;;;;;7;;;;;;35910705727
;360005728;;;trabajo religion ;;70;10;;;;;;;;7;;;;;;36010705728
;353005729;;;Origami;;70;10;;;;;;;;7;;;;;;35310705729
;363005730;;;PRUEBA N°4 EJE GEOMETRÍA (TRANSFORMACIONES ISOMÉTRICAS);;70;10;;;;;;;;7;;;;;;36310705730
;360005731;;;PRUEBA N°2 EJE NÚMEROS (PORCENTAJES) ;;70;10;;;;;;;;7;;;;;;36010705731
;360005732;;;PRUEBA N°3 EJE GEOMETRÍA (ÁNGULOS ENTRE PARALELAS) ;;70;10;;;;;;;;7;;;;;;36010705732
;360005733;;;"PRUEBA N°3 EJE GEROMETRÍA (ÁREA TOTAL Y VOLUMEN""";;70;10;;;;;;;;7;;;;;;36010705733
;358005734;;;PRUEBA N°4 EJE GEOMETRIA Y MEDICIÓN (TRANSFORMACIONES ISMOMÉTRICAS) ;;70;10;;;;;;;;7;;;;;;35810705734
;355005735;;;FOLCLORE;;70;10;;;;;;;;7;;;;;;35510705735
;355005736;;;JUEGOS;;70;10;;;;;;;;7;;;;;;35510705736
;355005737;;;PARTICIPACION EN CLASES;;70;10;;;;;;;;7;;;;;;35510705737
;358005738;;;FOLCLORE-BAILE TIPICO;;70;10;;;;;;;;7;;;;;;35810705738
;358005739;;;JUEGOS PRE DEPORTIVOS;;70;10;;;;;;;;7;;;;;;35810705739
;358005740;;;PARTICIPACION EN CLASES;;70;10;;;;;;;;7;;;;;;35810705740
;357005741;;;PARTICIPACION EN CLASES;;70;10;;;;;;;;7;;;;;;35710705741
;349005742;;;OA 18: Longitud de objetos ;;70;10;;;;;;;;7;;;;;;34910705742
;357005743;;;Evaluacion semestral ;;70;10;;;;;;;;7;;;;;;35710705743
;357005744;;;Evaluacion semestral ;;70;10;;;;;;;;7;;;;;;35710705744
;360005745;;;PROMEDIO TABLAS DE MULTIPLICAR;;70;10;;;;;;;;7;;;;;;36010705745
;363005746;;;JUEGOS PRE DEPORTIVOS;;70;10;;;;;;;;7;;;;;;36310705746
;363005747;;;EJERCICIOS DE TIPO MODERADO A VIGOROSO;;70;10;;;;;;;;7;;;;;;36310705747
;363005748;;;PARTICIPACION EN CLASES;;70;10;;;;;;;;7;;;;;;36310705748
;355005749;;;EVALUACION MOVIMIENTOS ISOMETRICOS;;70;10;;;;;;;;7;;;;;;35510705749
;353005750;;;Trabajo práctico OA22;;70;10;;;;;;;;7;;;;;;35310705750
;353005751;;;Test OA25;;70;10;;;;;;;;7;;;;;;35310705751
;353005752;;;Sumativa OA22 - OA25;;70;10;;;;;;;;7;;;;;;35310705752
;358005753;;;Evaluación semestre 2  ;;70;10;;;;;;;;7;;;;;;35810705753
;359005754;;;EVALUACION ;;70;10;;;;;;;;7;;;;;;35910705754
;360005755;;;EVALUACION SEMESTRAL ;;70;10;;;;;;;;7;;;;;;36010705755
;360005756;;;EVALUACION SEMESTRAL ;;70;10;;;;;;;;7;;;;;;36010705756
