AssessmentRegistrationId;AssignedByPersonId;digitalRandomKey;DateDigitalRandomKey;personIDDigitalRandomKey;CourseSectionId;CreationDate;Description;DueDate;DueTime;LeaOrganizationId;MaximumAttemptsAllowed;MaximumTimeAllowed;OrganizationCalendarSessionId;PossiblePoints;Prerequisite;RecordEndDateTime;RecordStartDateTime;RefLanguageId;RefLearnerActivityAddToGradeBookFlagId;RefLearnerActivityMaximumTimeAllowedUnitsId;RefLearnerActivityTypeId;ReleaseDate;RubricUrl;SchoolOrganizationId;Title;Weight;LearnerActivityId;PersonId
211150331175;;;;;;;;;;;;;;;;;;;;;;;;;;30;39576;23154961
211750331175;;;;;;;;;;;;;;;;;;;;;;;;;;30;39577;23412417
211850331175;;;;;;;;;;;;;;;;;;;;;;;;;;30;39578;23275538
174450341175;;;;;;;;;;;;;;;;;;;;;;;;;;40;39579;23816641
174550341175;;;;;;;;;;;;;;;;;;;;;;;;;;40;39580;23817969
174650341175;;;;;;;;;;;;;;;;;;;;;;;;;;40;39581;23722864
174750341175;;;;;;;;;;;;;;;;;;;;;;;;;;40;39582;23812233
174850341175;;;;;;;;;;;;;;;;;;;;;;;;;;40;39583;23940922
174950341175;;;;;;;;;;;;;;;;;;;;;;;;;;40;39584;23802352
175050341175;;;;;;;;;;;;;;;;;;;;;;;;;;40;39585;23841650
175150341175;;;;;;;;;;;;;;;;;;;;;;;;;;40;39586;23771036
175250341175;;;;;;;;;;;;;;;;;;;;;;;;;;40;39587;23891931
175350341175;;;;;;;;;;;;;;;;;;;;;;;;;;40;39588;23886046
175650341175;;;;;;;;;;;;;;;;;;;;;;;;;;40;39589;23696666
175750341175;;;;;;;;;;;;;;;;;;;;;;;;;;40;39590;23808196
175850341175;;;;;;;;;;;;;;;;;;;;;;;;;;40;39591;23842978
175950341175;;;;;;;;;;;;;;;;;;;;;;;;;;40;39592;23857206
176050341175;;;;;;;;;;;;;;;;;;;;;;;;;;40;39593;23948941
176150341175;;;;;;;;;;;;;;;;;;;;;;;;;;40;39594;23414162
176250341175;;;;;;;;;;;;;;;;;;;;;;;;;;40;39595;23844165
176450341175;;;;;;;;;;;;;;;;;;;;;;;;;;40;39596;23265622
176550341175;;;;;;;;;;;;;;;;;;;;;;;;;;40;39597;23697583
176650341175;;;;;;;;;;;;;;;;;;;;;;;;;;40;39598;23944928
176850341175;;;;;;;;;;;;;;;;;;;;;;;;;;40;39599;23689638
176950341175;;;;;;;;;;;;;;;;;;;;;;;;;;40;39600;23846642
177150341175;;;;;;;;;;;;;;;;;;;;;;;;;;40;39601;23814303
177250341175;;;;;;;;;;;;;;;;;;;;;;;;;;40;39602;23926449
177350341175;;;;;;;;;;;;;;;;;;;;;;;;;;40;39603;23874846
177450341175;;;;;;;;;;;;;;;;;;;;;;;;;;40;39604;23921169
188050341175;;;;;;;;;;;;;;;;;;;;;;;;;;40;39605;23804452
189250341175;;;;;;;;;;;;;;;;;;;;;;;;;;40;39606;23886821
190750341175;;;;;;;;;;;;;;;;;;;;;;;;;;40;39607;23748366
191450341175;;;;;;;;;;;;;;;;;;;;;;;;;;40;39608;23390766
192050341175;;;;;;;;;;;;;;;;;;;;;;;;;;40;39609;23738886
195750341175;;;;;;;;;;;;;;;;;;;;;;;;;;40;39610;23788148
196450341175;;;;;;;;;;;;;;;;;;;;;;;;;;40;39611;23224762
201550341175;;;;;;;;;;;;;;;;;;;;;;;;;;40;39612;23760564
205150341175;;;;;;;;;;;;;;;;;;;;;;;;;;40;39613;23862575
207150341175;;;;;;;;;;;;;;;;;;;;;;;;;;40;39614;23921912
207350341175;;;;;;;;;;;;;;;;;;;;;;;;;;40;39615;23937853
208050341175;;;;;;;;;;;;;;;;;;;;;;;;;;40;39616;23057302
208350341175;;;;;;;;;;;;;;;;;;;;;;;;;;40;39617;23874759
209250341175;;;;;;;;;;;;;;;;;;;;;;;;;;40;39618;23721785
210750341175;;;;;;;;;;;;;;;;;;;;;;;;;;40;39619;22633618
210850341175;;;;;;;;;;;;;;;;;;;;;;;;;;40;39620;23621350
211150341175;;;;;;;;;;;;;;;;;;;;;;;;;;40;39621;23154961
211750341175;;;;;;;;;;;;;;;;;;;;;;;;;;40;39622;23412417
211850341175;;;;;;;;;;;;;;;;;;;;;;;;;;40;39623;23275538
174456041175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39624;23816641
174556041175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39625;23817969
174656041175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39626;23722864
174756041175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39627;23812233
174856041175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39628;23940922
174956041175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39629;23802352
175056041175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39630;23841650
175156041175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39631;23771036
175256041175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39632;23891931
175356041175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39633;23886046
175656041175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39634;23696666
175756041175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39635;23808196
175856041175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39636;23842978
175956041175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39637;23857206
176056041175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39638;23948941
176156041175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39639;23414162
176256041175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39640;23844165
176456041175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39641;23265622
176556041175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39642;23697583
176656041175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39643;23944928
176856041175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39644;23689638
176956041175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39645;23846642
177156041175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39646;23814303
177256041175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39647;23926449
177356041175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39648;23874846
177456041175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39649;23921169
188056041175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39650;23804452
189256041175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39651;23886821
190756041175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39652;23748366
191456041175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39653;23390766
192056041175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39654;23738886
195756041175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39655;23788148
196456041175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39656;23224762
201556041175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39657;23760564
205156041175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39658;23862575
207156041175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39659;23921912
207356041175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39660;23937853
208056041175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39661;23057302
208356041175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39662;23874759
209256041175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39663;23721785
210756041175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39664;22633618
210856041175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39665;23621350
211156041175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39666;23154961
211756041175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39667;23412417
211856041175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39668;23275538
174456051175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39669;23816641
174556051175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39670;23817969
174656051175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39671;23722864
174756051175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39672;23812233
174856051175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39673;23940922
174956051175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39674;23802352
175056051175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39675;23841650
175156051175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39676;23771036
175256051175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39677;23891931
175356051175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39678;23886046
175656051175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39679;23696666
175756051175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39680;23808196
175856051175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39681;23842978
175956051175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39682;23857206
176056051175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39683;23948941
176156051175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39684;23414162
176256051175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39685;23844165
176456051175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39686;23265622
176556051175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39687;23697583
176656051175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39688;23944928
176856051175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39689;23689638
176956051175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39690;23846642
177156051175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39691;23814303
177256051175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39692;23926449
177356051175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39693;23874846
177456051175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39694;23921169
188056051175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39695;23804452
189256051175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39696;23886821
190756051175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39697;23748366
191456051175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39698;23390766
192056051175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39699;23738886
195756051175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39700;23788148
196456051175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39701;23224762
201556051175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39702;23760564
205156051175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39703;23862575
207156051175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39704;23921912
207356051175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39705;23937853
208056051175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39706;23057302
208356051175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39707;23874759
209256051175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39708;23721785
210756051175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39709;22633618
210856051175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39710;23621350
211156051175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39711;23154961
211756051175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39712;23412417
211856051175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39713;23275538
174456061175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39714;23816641
174556061175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39715;23817969
174656061175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39716;23722864
174756061175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39717;23812233
174856061175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39718;23940922
174956061175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39719;23802352
175056061175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39720;23841650
175156061175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39721;23771036
175256061175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39722;23891931
175356061175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39723;23886046
175656061175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39724;23696666
175756061175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39725;23808196
175856061175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39726;23842978
175956061175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39727;23857206
176056061175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39728;23948941
176156061175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39729;23414162
176256061175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39730;23844165
176456061175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39731;23265622
176556061175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39732;23697583
176656061175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39733;23944928
176856061175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39734;23689638
176956061175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39735;23846642
177156061175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39736;23814303
177256061175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39737;23926449
177356061175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39738;23874846
177456061175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39739;23921169
188056061175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39740;23804452
189256061175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39741;23886821
190756061175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39742;23748366
191456061175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39743;23390766
192056061175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39744;23738886
195756061175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39745;23788148
196456061175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39746;23224762
201556061175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39747;23760564
205156061175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39748;23862575
207156061175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39749;23921912
207356061175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39750;23937853
208056061175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39751;23057302
208356061175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39752;23874759
209256061175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39753;23721785
210756061175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39754;22633618
210856061175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39755;23621350
211156061175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39756;23154961
211756061175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39757;23412417
211856061175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39758;23275538
174456071175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39759;23816641
174556071175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39760;23817969
174656071175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39761;23722864
174756071175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39762;23812233
174856071175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39763;23940922
174956071175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39764;23802352
175056071175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39765;23841650
175156071175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39766;23771036
175256071175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39767;23891931
175356071175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39768;23886046
175656071175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39769;23696666
175756071175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39770;23808196
175856071175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39771;23842978
175956071175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39772;23857206
176056071175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39773;23948941
176156071175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39774;23414162
176256071175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39775;23844165
176456071175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39776;23265622
176556071175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39777;23697583
176656071175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39778;23944928
176856071175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39779;23689638
176956071175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39780;23846642
177156071175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39781;23814303
177256071175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39782;23926449
177356071175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39783;23874846
177456071175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39784;23921169
188056071175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39785;23804452
189256071175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39786;23886821
190756071175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39787;23748366
191456071175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39788;23390766
192056071175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39789;23738886
195756071175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39790;23788148
196456071175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39791;23224762
201556071175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39792;23760564
205156071175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39793;23862575
207156071175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39794;23921912
207356071175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39795;23937853
208056071175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39796;23057302
208356071175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39797;23874759
209256071175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39798;23721785
210756071175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39799;22633618
210856071175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39800;23621350
211156071175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39801;23154961
211756071175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39802;23412417
211856071175;;;;;;;;;;;;;;;;;;;;;;;;;;25;39803;23275538
174446921176;;;;;;;;;;;;;;;;;;;;;;;;;;30;39804;23816641
174546921176;;;;;;;;;;;;;;;;;;;;;;;;;;30;39805;23817969
174646921176;;;;;;;;;;;;;;;;;;;;;;;;;;30;39806;23722864
174746921176;;;;;;;;;;;;;;;;;;;;;;;;;;30;39807;23812233
174846921176;;;;;;;;;;;;;;;;;;;;;;;;;;30;39808;23940922
174946921176;;;;;;;;;;;;;;;;;;;;;;;;;;30;39809;23802352
175046921176;;;;;;;;;;;;;;;;;;;;;;;;;;30;39810;23841650
175146921176;;;;;;;;;;;;;;;;;;;;;;;;;;30;39811;23771036
175246921176;;;;;;;;;;;;;;;;;;;;;;;;;;30;39812;23891931
175346921176;;;;;;;;;;;;;;;;;;;;;;;;;;30;39813;23886046
175646921176;;;;;;;;;;;;;;;;;;;;;;;;;;30;39814;23696666
175746921176;;;;;;;;;;;;;;;;;;;;;;;;;;30;39815;23808196
175846921176;;;;;;;;;;;;;;;;;;;;;;;;;;30;39816;23842978
175946921176;;;;;;;;;;;;;;;;;;;;;;;;;;30;39817;23857206
176046921176;;;;;;;;;;;;;;;;;;;;;;;;;;30;39818;23948941
176146921176;;;;;;;;;;;;;;;;;;;;;;;;;;30;39819;23414162
176246921176;;;;;;;;;;;;;;;;;;;;;;;;;;30;39820;23844165
176446921176;;;;;;;;;;;;;;;;;;;;;;;;;;30;39821;23265622
176546921176;;;;;;;;;;;;;;;;;;;;;;;;;;30;39822;23697583
176646921176;;;;;;;;;;;;;;;;;;;;;;;;;;30;39823;23944928
176846921176;;;;;;;;;;;;;;;;;;;;;;;;;;30;39824;23689638
176946921176;;;;;;;;;;;;;;;;;;;;;;;;;;30;39825;23846642
177146921176;;;;;;;;;;;;;;;;;;;;;;;;;;30;39826;23814303
177246921176;;;;;;;;;;;;;;;;;;;;;;;;;;30;39827;23926449
177346921176;;;;;;;;;;;;;;;;;;;;;;;;;;30;39828;23874846
177446921176;;;;;;;;;;;;;;;;;;;;;;;;;;30;39829;23921169
188046921176;;;;;;;;;;;;;;;;;;;;;;;;;;30;39830;23804452
189246921176;;;;;;;;;;;;;;;;;;;;;;;;;;30;39831;23886821
190746921176;;;;;;;;;;;;;;;;;;;;;;;;;;30;39832;23748366
191446921176;;;;;;;;;;;;;;;;;;;;;;;;;;30;39833;23390766
192046921176;;;;;;;;;;;;;;;;;;;;;;;;;;30;39834;23738886
195746921176;;;;;;;;;;;;;;;;;;;;;;;;;;30;39835;23788148
196446921176;;;;;;;;;;;;;;;;;;;;;;;;;;30;39836;23224762
201546921176;;;;;;;;;;;;;;;;;;;;;;;;;;30;39837;23760564
205146921176;;;;;;;;;;;;;;;;;;;;;;;;;;30;39838;23862575
207146921176;;;;;;;;;;;;;;;;;;;;;;;;;;30;39839;23921912
207346921176;;;;;;;;;;;;;;;;;;;;;;;;;;30;39840;23937853
208046921176;;;;;;;;;;;;;;;;;;;;;;;;;;30;39841;23057302
208346921176;;;;;;;;;;;;;;;;;;;;;;;;;;30;39842;23874759
209246921176;;;;;;;;;;;;;;;;;;;;;;;;;;30;39843;23721785
210746921176;;;;;;;;;;;;;;;;;;;;;;;;;;30;39844;22633618
210846921176;;;;;;;;;;;;;;;;;;;;;;;;;;30;39845;23621350
211146921176;;;;;;;;;;;;;;;;;;;;;;;;;;30;39846;23154961
211746921176;;;;;;;;;;;;;;;;;;;;;;;;;;30;39847;23412417
211846921176;;;;;;;;;;;;;;;;;;;;;;;;;;30;39848;23275538
174446931176;;;;;;;;;;;;;;;;;;;;;;;;;;20;39849;23816641
174546931176;;;;;;;;;;;;;;;;;;;;;;;;;;20;39850;23817969
174646931176;;;;;;;;;;;;;;;;;;;;;;;;;;20;39851;23722864
174746931176;;;;;;;;;;;;;;;;;;;;;;;;;;20;39852;23812233
174846931176;;;;;;;;;;;;;;;;;;;;;;;;;;20;39853;23940922
174946931176;;;;;;;;;;;;;;;;;;;;;;;;;;20;39854;23802352
175046931176;;;;;;;;;;;;;;;;;;;;;;;;;;20;39855;23841650
175146931176;;;;;;;;;;;;;;;;;;;;;;;;;;20;39856;23771036
175246931176;;;;;;;;;;;;;;;;;;;;;;;;;;20;39857;23891931
175346931176;;;;;;;;;;;;;;;;;;;;;;;;;;20;39858;23886046
175646931176;;;;;;;;;;;;;;;;;;;;;;;;;;20;39859;23696666
175746931176;;;;;;;;;;;;;;;;;;;;;;;;;;20;39860;23808196
175846931176;;;;;;;;;;;;;;;;;;;;;;;;;;20;39861;23842978
175946931176;;;;;;;;;;;;;;;;;;;;;;;;;;20;39862;23857206
176046931176;;;;;;;;;;;;;;;;;;;;;;;;;;20;39863;23948941
176146931176;;;;;;;;;;;;;;;;;;;;;;;;;;20;39864;23414162
176246931176;;;;;;;;;;;;;;;;;;;;;;;;;;20;39865;23844165
176446931176;;;;;;;;;;;;;;;;;;;;;;;;;;20;39866;23265622
176546931176;;;;;;;;;;;;;;;;;;;;;;;;;;20;39867;23697583
176646931176;;;;;;;;;;;;;;;;;;;;;;;;;;20;39868;23944928
176846931176;;;;;;;;;;;;;;;;;;;;;;;;;;20;39869;23689638
176946931176;;;;;;;;;;;;;;;;;;;;;;;;;;20;39870;23846642
177146931176;;;;;;;;;;;;;;;;;;;;;;;;;;20;39871;23814303
177246931176;;;;;;;;;;;;;;;;;;;;;;;;;;20;39872;23926449
177346931176;;;;;;;;;;;;;;;;;;;;;;;;;;20;39873;23874846
177446931176;;;;;;;;;;;;;;;;;;;;;;;;;;20;39874;23921169
188046931176;;;;;;;;;;;;;;;;;;;;;;;;;;20;39875;23804452
189246931176;;;;;;;;;;;;;;;;;;;;;;;;;;20;39876;23886821
190746931176;;;;;;;;;;;;;;;;;;;;;;;;;;20;39877;23748366
191446931176;;;;;;;;;;;;;;;;;;;;;;;;;;20;39878;23390766
192046931176;;;;;;;;;;;;;;;;;;;;;;;;;;20;39879;23738886
195746931176;;;;;;;;;;;;;;;;;;;;;;;;;;20;39880;23788148
196446931176;;;;;;;;;;;;;;;;;;;;;;;;;;20;39881;23224762
201546931176;;;;;;;;;;;;;;;;;;;;;;;;;;20;39882;23760564
205146931176;;;;;;;;;;;;;;;;;;;;;;;;;;20;39883;23862575
207146931176;;;;;;;;;;;;;;;;;;;;;;;;;;20;39884;23921912
207346931176;;;;;;;;;;;;;;;;;;;;;;;;;;20;39885;23937853
208046931176;;;;;;;;;;;;;;;;;;;;;;;;;;20;39886;23057302
208346931176;;;;;;;;;;;;;;;;;;;;;;;;;;20;39887;23874759
209246931176;;;;;;;;;;;;;;;;;;;;;;;;;;20;39888;23721785
210746931176;;;;;;;;;;;;;;;;;;;;;;;;;;20;39889;22633618
210846931176;;;;;;;;;;;;;;;;;;;;;;;;;;20;39890;23621350
211146931176;;;;;;;;;;;;;;;;;;;;;;;;;;20;39891;23154961
211746931176;;;;;;;;;;;;;;;;;;;;;;;;;;20;39892;23412417
211846931176;;;;;;;;;;;;;;;;;;;;;;;;;;20;39893;23275538
174446941176;;;;;;;;;;;;;;;;;;;;;;;;;;30;39894;23816641
174546941176;;;;;;;;;;;;;;;;;;;;;;;;;;30;39895;23817969
174646941176;;;;;;;;;;;;;;;;;;;;;;;;;;30;39896;23722864
174746941176;;;;;;;;;;;;;;;;;;;;;;;;;;30;39897;23812233
174846941176;;;;;;;;;;;;;;;;;;;;;;;;;;30;39898;23940922
174946941176;;;;;;;;;;;;;;;;;;;;;;;;;;30;39899;23802352
175046941176;;;;;;;;;;;;;;;;;;;;;;;;;;30;39900;23841650
175146941176;;;;;;;;;;;;;;;;;;;;;;;;;;30;39901;23771036
175246941176;;;;;;;;;;;;;;;;;;;;;;;;;;30;39902;23891931
175346941176;;;;;;;;;;;;;;;;;;;;;;;;;;30;39903;23886046
175646941176;;;;;;;;;;;;;;;;;;;;;;;;;;30;39904;23696666
175746941176;;;;;;;;;;;;;;;;;;;;;;;;;;30;39905;23808196
175846941176;;;;;;;;;;;;;;;;;;;;;;;;;;30;39906;23842978
175946941176;;;;;;;;;;;;;;;;;;;;;;;;;;30;39907;23857206
176046941176;;;;;;;;;;;;;;;;;;;;;;;;;;30;39908;23948941
176146941176;;;;;;;;;;;;;;;;;;;;;;;;;;30;39909;23414162
176246941176;;;;;;;;;;;;;;;;;;;;;;;;;;30;39910;23844165
176446941176;;;;;;;;;;;;;;;;;;;;;;;;;;30;39911;23265622
176546941176;;;;;;;;;;;;;;;;;;;;;;;;;;30;39912;23697583
176646941176;;;;;;;;;;;;;;;;;;;;;;;;;;30;39913;23944928
176846941176;;;;;;;;;;;;;;;;;;;;;;;;;;30;39914;23689638
176946941176;;;;;;;;;;;;;;;;;;;;;;;;;;30;39915;23846642
177146941176;;;;;;;;;;;;;;;;;;;;;;;;;;30;39916;23814303
177246941176;;;;;;;;;;;;;;;;;;;;;;;;;;30;39917;23926449
177346941176;;;;;;;;;;;;;;;;;;;;;;;;;;30;39918;23874846
177446941176;;;;;;;;;;;;;;;;;;;;;;;;;;30;39919;23921169
188046941176;;;;;;;;;;;;;;;;;;;;;;;;;;30;39920;23804452
189246941176;;;;;;;;;;;;;;;;;;;;;;;;;;30;39921;23886821
190746941176;;;;;;;;;;;;;;;;;;;;;;;;;;30;39922;23748366
191446941176;;;;;;;;;;;;;;;;;;;;;;;;;;30;39923;23390766
192046941176;;;;;;;;;;;;;;;;;;;;;;;;;;30;39924;23738886
195746941176;;;;;;;;;;;;;;;;;;;;;;;;;;30;39925;23788148
196446941176;;;;;;;;;;;;;;;;;;;;;;;;;;30;39926;23224762
