AttendanceTermIndicator;BeginDate;claseRecuperadaId;fileScanBase64;Code;DaysInSession;Designator;EndDate;numeroREX;fechaREX;FirstInstructionDate;InstructionalMinutes;LastInstructionDate;MarkingTermIndicator;OrganizationCalendarId;RecordEndDateTime;RecordStartDateTime;RefSessionTypeId;SchedulingTermIndicator;Description;MinutesPerDay;OrganizationCalendarSessionId;SessionEndTime;SessionStartTime
1;2024-09-12;;;41722;;;2024-09-12;;;;;;;10041722;;;7;;clase fecha: 2024-09-12;;8808;;
1;2024-10-14;;;41723;;;2024-10-14;;;;;;;10041723;;;7;;clase fecha: 2024-10-14;;8809;;
1;2024-10-14;;;41724;;;2024-10-14;;;;;;;10041724;;;7;;clase fecha: 2024-10-14;;8810;;
1;2024-10-14;;;41725;;;2024-10-14;;;;;;;10041725;;;7;;clase fecha: 2024-10-14;;8811;;
1;2024-10-14;;;41726;;;2024-10-14;;;;;;;10041726;;;7;;clase fecha: 2024-10-14;;8812;;
1;2024-10-14;;;41727;;;2024-10-14;;;;;;;10041727;;;7;;clase fecha: 2024-10-14;;8813;;
1;2024-10-14;;;41728;;;2024-10-14;;;;;;;10041728;;;7;;clase fecha: 2024-10-14;;8814;;
1;2024-10-14;;;41729;;;2024-10-14;;;;;;;10041729;;;7;;clase fecha: 2024-10-14;;8815;;
1;2024-10-14;;;41730;;;2024-10-14;;;;;;;10041730;;;7;;clase fecha: 2024-10-14;;8816;;
1;2024-10-14;;;41731;;;2024-10-14;;;;;;;10041731;;;7;;clase fecha: 2024-10-14;;8817;;
1;2024-10-14;;;41732;;;2024-10-14;;;;;;;10041732;;;7;;clase fecha: 2024-10-14;;8818;;
1;2024-10-14;;;41733;;;2024-10-14;;;;;;;10041733;;;7;;clase fecha: 2024-10-14;;8819;;
1;2024-10-14;;;41734;;;2024-10-14;;;;;;;10041734;;;7;;clase fecha: 2024-10-14;;8820;;
1;2024-10-14;;;41735;;;2024-10-14;;;;;;;10041735;;;7;;clase fecha: 2024-10-14;;8821;;
1;2024-10-14;;;41736;;;2024-10-14;;;;;;;10041736;;;7;;clase fecha: 2024-10-14;;8822;;
1;2024-10-14;;;41737;;;2024-10-14;;;;;;;10041737;;;7;;clase fecha: 2024-10-14;;8823;;
1;2024-10-14;;;41738;;;2024-10-14;;;;;;;10041738;;;7;;clase fecha: 2024-10-14;;8824;;
1;2024-10-14;;;41739;;;2024-10-14;;;;;;;10041739;;;7;;clase fecha: 2024-10-14;;8825;;
1;2024-10-14;;;41740;;;2024-10-14;;;;;;;10041740;;;7;;clase fecha: 2024-10-14;;8826;;
1;2024-10-14;;;41741;;;2024-10-14;;;;;;;10041741;;;7;;clase fecha: 2024-10-14;;8827;;
1;2024-10-14;;;41742;;;2024-10-14;;;;;;;10041742;;;7;;clase fecha: 2024-10-14;;8828;;
1;2024-10-14;;;41743;;;2024-10-14;;;;;;;10041743;;;7;;clase fecha: 2024-10-14;;8829;;
1;2024-10-14;;;41744;;;2024-10-14;;;;;;;10041744;;;7;;clase fecha: 2024-10-14;;8830;;
1;2024-10-14;;;41745;;;2024-10-14;;;;;;;10041745;;;7;;clase fecha: 2024-10-14;;8831;;
1;2024-10-10;;;41746;;;2024-10-10;;;;;;;10041746;;;7;;clase fecha: 2024-10-10;;8832;;
1;2024-10-10;;;41747;;;2024-10-10;;;;;;;10041747;;;7;;clase fecha: 2024-10-10;;8833;;
1;2024-10-08;;;41748;;;2024-10-08;;;;;;;10041748;;;7;;clase fecha: 2024-10-08;;8834;;
1;2024-10-09;;;41749;;;2024-10-09;;;;;;;10041749;;;7;;clase fecha: 2024-10-09;;8835;;
1;2024-10-10;;;41750;;;2024-10-10;;;;;;;10041750;;;7;;clase fecha: 2024-10-10;;8836;;
1;2024-10-14;;;41751;;;2024-10-14;;;;;;;10041751;;;7;;clase fecha: 2024-10-14;;8837;;
1;2024-10-15;;;41752;;;2024-10-15;;;;;;;10041752;;;7;;clase fecha: 2024-10-15;;8838;;
1;2024-10-15;;;41753;;;2024-10-15;;;;;;;10041753;;;7;;clase fecha: 2024-10-15;;8839;;
1;2024-10-15;;;41754;;;2024-10-15;;;;;;;10041754;;;7;;clase fecha: 2024-10-15;;8840;;
1;2024-10-15;;;41755;;;2024-10-15;;;;;;;10041755;;;7;;clase fecha: 2024-10-15;;8841;;
1;2024-10-15;;;41756;;;2024-10-15;;;;;;;10041756;;;7;;clase fecha: 2024-10-15;;8842;;
1;2024-10-15;;;41757;;;2024-10-15;;;;;;;10041757;;;7;;clase fecha: 2024-10-15;;8843;;
1;2024-10-15;;;41758;;;2024-10-15;;;;;;;10041758;;;7;;clase fecha: 2024-10-15;;8844;;
1;2024-10-15;;;41759;;;2024-10-15;;;;;;;10041759;;;7;;clase fecha: 2024-10-15;;8845;;
1;2024-10-15;;;41760;;;2024-10-15;;;;;;;10041760;;;7;;clase fecha: 2024-10-15;;8846;;
1;2024-10-15;;;41761;;;2024-10-15;;;;;;;10041761;;;7;;clase fecha: 2024-10-15;;8847;;
1;2024-10-15;;;41762;;;2024-10-15;;;;;;;10041762;;;7;;clase fecha: 2024-10-15;;8848;;
1;2024-10-15;;;41763;;;2024-10-15;;;;;;;10041763;;;7;;clase fecha: 2024-10-15;;8849;;
1;2024-10-15;;;41764;;;2024-10-15;;;;;;;10041764;;;7;;clase fecha: 2024-10-15;;8850;;
1;2024-10-15;;;41765;;;2024-10-15;;;;;;;10041765;;;7;;clase fecha: 2024-10-15;;8851;;
1;2024-10-15;;;41766;;;2024-10-15;;;;;;;10041766;;;7;;clase fecha: 2024-10-15;;8852;;
1;2024-10-15;;;41767;;;2024-10-15;;;;;;;10041767;;;7;;clase fecha: 2024-10-15;;8853;;
1;2024-10-15;;;41768;;;2024-10-15;;;;;;;10041768;;;7;;clase fecha: 2024-10-15;;8854;;
1;2024-10-15;;;41769;;;2024-10-15;;;;;;;10041769;;;7;;clase fecha: 2024-10-15;;8855;;
1;2024-10-15;;;41770;;;2024-10-15;;;;;;;10041770;;;7;;clase fecha: 2024-10-15;;8856;;
1;2024-10-15;;;41771;;;2024-10-15;;;;;;;10041771;;;7;;clase fecha: 2024-10-15;;8857;;
1;2024-10-15;;;41772;;;2024-10-15;;;;;;;10041772;;;7;;clase fecha: 2024-10-15;;8858;;
1;2024-10-15;;;41773;;;2024-10-15;;;;;;;10041773;;;7;;clase fecha: 2024-10-15;;8859;;
1;2024-10-15;;;41774;;;2024-10-15;;;;;;;10041774;;;7;;clase fecha: 2024-10-15;;8860;;
1;2024-10-15;;;41775;;;2024-10-15;;;;;;;10041775;;;7;;clase fecha: 2024-10-15;;8861;;
1;2024-10-15;;;41776;;;2024-10-15;;;;;;;10041776;;;7;;clase fecha: 2024-10-15;;8862;;
1;2024-10-15;;;41777;;;2024-10-15;;;;;;;10041777;;;7;;clase fecha: 2024-10-15;;8863;;
1;2024-10-15;;;41778;;;2024-10-15;;;;;;;10041778;;;7;;clase fecha: 2024-10-15;;8864;;
1;2024-10-15;;;41779;;;2024-10-15;;;;;;;10041779;;;7;;clase fecha: 2024-10-15;;8865;;
1;2024-10-15;;;41780;;;2024-10-15;;;;;;;10041780;;;7;;clase fecha: 2024-10-15;;8866;;
1;2024-10-15;;;41781;;;2024-10-15;;;;;;;10041781;;;7;;clase fecha: 2024-10-15;;8867;;
1;2024-10-15;;;41782;;;2024-10-15;;;;;;;10041782;;;7;;clase fecha: 2024-10-15;;8868;;
1;2024-10-15;;;41783;;;2024-10-15;;;;;;;10041783;;;7;;clase fecha: 2024-10-15;;8869;;
1;2024-10-15;;;41784;;;2024-10-15;;;;;;;10041784;;;7;;clase fecha: 2024-10-15;;8870;;
1;2024-10-15;;;41785;;;2024-10-15;;;;;;;10041785;;;7;;clase fecha: 2024-10-15;;8871;;
1;2024-10-15;;;41786;;;2024-10-15;;;;;;;10041786;;;7;;clase fecha: 2024-10-15;;8872;;
1;2024-10-15;;;41787;;;2024-10-15;;;;;;;10041787;;;7;;clase fecha: 2024-10-15;;8873;;
1;2024-10-15;;;41788;;;2024-10-15;;;;;;;10041788;;;7;;clase fecha: 2024-10-15;;8874;;
1;2024-10-15;;;41789;;;2024-10-15;;;;;;;10041789;;;7;;clase fecha: 2024-10-15;;8875;;
1;2024-10-15;;;41790;;;2024-10-15;;;;;;;10041790;;;7;;clase fecha: 2024-10-15;;8876;;
1;2024-10-15;;;41791;;;2024-10-15;;;;;;;10041791;;;7;;clase fecha: 2024-10-15;;8877;;
1;2024-10-15;;;41792;;;2024-10-15;;;;;;;10041792;;;7;;clase fecha: 2024-10-15;;8878;;
1;2024-10-15;;;41793;;;2024-10-15;;;;;;;10041793;;;7;;clase fecha: 2024-10-15;;8879;;
1;2024-10-15;;;41794;;;2024-10-15;;;;;;;10041794;;;7;;clase fecha: 2024-10-15;;8880;;
1;2024-10-15;;;41795;;;2024-10-15;;;;;;;10041795;;;7;;clase fecha: 2024-10-15;;8881;;
1;2024-10-15;;;41796;;;2024-10-15;;;;;;;10041796;;;7;;clase fecha: 2024-10-15;;8882;;
1;2024-10-15;;;41797;;;2024-10-15;;;;;;;10041797;;;7;;clase fecha: 2024-10-15;;8883;;
1;2024-10-15;;;41798;;;2024-10-15;;;;;;;10041798;;;7;;clase fecha: 2024-10-15;;8884;;
1;2024-10-15;;;41799;;;2024-10-15;;;;;;;10041799;;;7;;clase fecha: 2024-10-15;;8885;;
1;2024-10-15;;;41800;;;2024-10-15;;;;;;;10041800;;;7;;clase fecha: 2024-10-15;;8886;;
1;2024-10-15;;;41801;;;2024-10-15;;;;;;;10041801;;;7;;clase fecha: 2024-10-15;;8887;;
1;2024-10-15;;;41802;;;2024-10-15;;;;;;;10041802;;;7;;clase fecha: 2024-10-15;;8888;;
1;2024-10-15;;;41803;;;2024-10-15;;;;;;;10041803;;;7;;clase fecha: 2024-10-15;;8889;;
1;2024-10-15;;;41804;;;2024-10-15;;;;;;;10041804;;;7;;clase fecha: 2024-10-15;;8890;;
1;2024-10-15;;;41805;;;2024-10-15;;;;;;;10041805;;;7;;clase fecha: 2024-10-15;;8891;;
1;2024-10-15;;;41806;;;2024-10-15;;;;;;;10041806;;;7;;clase fecha: 2024-10-15;;8892;;
1;2024-10-15;;;41807;;;2024-10-15;;;;;;;10041807;;;7;;clase fecha: 2024-10-15;;8893;;
1;2024-10-15;;;41808;;;2024-10-15;;;;;;;10041808;;;7;;clase fecha: 2024-10-15;;8894;;
1;2024-10-15;;;41809;;;2024-10-15;;;;;;;10041809;;;7;;clase fecha: 2024-10-15;;8895;;
1;2024-10-15;;;41810;;;2024-10-15;;;;;;;10041810;;;7;;clase fecha: 2024-10-15;;8896;;
1;2024-10-15;;;41811;;;2024-10-15;;;;;;;10041811;;;7;;clase fecha: 2024-10-15;;8897;;
1;2024-10-15;;;41812;;;2024-10-15;;;;;;;10041812;;;7;;clase fecha: 2024-10-15;;8898;;
1;2024-10-15;;;41813;;;2024-10-15;;;;;;;10041813;;;7;;clase fecha: 2024-10-15;;8899;;
1;2024-10-16;;;41814;;;2024-10-16;;;;;;;10041814;;;7;;clase fecha: 2024-10-16;;8900;;
1;2024-10-16;;;41815;;;2024-10-16;;;;;;;10041815;;;7;;clase fecha: 2024-10-16;;8901;;
1;2024-10-16;;;41816;;;2024-10-16;;;;;;;10041816;;;7;;clase fecha: 2024-10-16;;8902;;
1;2024-10-16;;;41817;;;2024-10-16;;;;;;;10041817;;;7;;clase fecha: 2024-10-16;;8903;;
1;2024-10-16;;;41818;;;2024-10-16;;;;;;;10041818;;;7;;clase fecha: 2024-10-16;;8904;;
1;2024-10-16;;;41819;;;2024-10-16;;;;;;;10041819;;;7;;clase fecha: 2024-10-16;;8905;;
1;2024-10-16;;;41820;;;2024-10-16;;;;;;;10041820;;;7;;clase fecha: 2024-10-16;;8906;;
1;2024-10-16;;;41821;;;2024-10-16;;;;;;;10041821;;;7;;clase fecha: 2024-10-16;;8907;;
1;2024-10-16;;;41822;;;2024-10-16;;;;;;;10041822;;;7;;clase fecha: 2024-10-16;;8908;;
1;2024-10-16;;;41823;;;2024-10-16;;;;;;;10041823;;;7;;clase fecha: 2024-10-16;;8909;;
1;2024-10-16;;;41824;;;2024-10-16;;;;;;;10041824;;;7;;clase fecha: 2024-10-16;;8910;;
1;2024-10-16;;;41825;;;2024-10-16;;;;;;;10041825;;;7;;clase fecha: 2024-10-16;;8911;;
1;2024-10-16;;;41826;;;2024-10-16;;;;;;;10041826;;;7;;clase fecha: 2024-10-16;;8912;;
1;2024-10-16;;;41827;;;2024-10-16;;;;;;;10041827;;;7;;clase fecha: 2024-10-16;;8913;;
1;2024-10-16;;;41828;;;2024-10-16;;;;;;;10041828;;;7;;clase fecha: 2024-10-16;;8914;;
1;2024-10-16;;;41829;;;2024-10-16;;;;;;;10041829;;;7;;clase fecha: 2024-10-16;;8915;;
1;2024-10-16;;;41830;;;2024-10-16;;;;;;;10041830;;;7;;clase fecha: 2024-10-16;;8916;;
1;2024-10-16;;;41831;;;2024-10-16;;;;;;;10041831;;;7;;clase fecha: 2024-10-16;;8917;;
1;2024-10-16;;;41832;;;2024-10-16;;;;;;;10041832;;;7;;clase fecha: 2024-10-16;;8918;;
1;2024-10-16;;;41833;;;2024-10-16;;;;;;;10041833;;;7;;clase fecha: 2024-10-16;;8919;;
1;2024-10-16;;;41834;;;2024-10-16;;;;;;;10041834;;;7;;clase fecha: 2024-10-16;;8920;;
1;2024-10-16;;;41835;;;2024-10-16;;;;;;;10041835;;;7;;clase fecha: 2024-10-16;;8921;;
1;2024-10-16;;;41836;;;2024-10-16;;;;;;;10041836;;;7;;clase fecha: 2024-10-16;;8922;;
1;2024-10-16;;;41837;;;2024-10-16;;;;;;;10041837;;;7;;clase fecha: 2024-10-16;;8923;;
1;2024-10-16;;;41838;;;2024-10-16;;;;;;;10041838;;;7;;clase fecha: 2024-10-16;;8924;;
1;2024-10-16;;;41839;;;2024-10-16;;;;;;;10041839;;;7;;clase fecha: 2024-10-16;;8925;;
1;2024-10-16;;;41840;;;2024-10-16;;;;;;;10041840;;;7;;clase fecha: 2024-10-16;;8926;;
1;2024-10-16;;;41841;;;2024-10-16;;;;;;;10041841;;;7;;clase fecha: 2024-10-16;;8927;;
1;2024-10-16;;;41842;;;2024-10-16;;;;;;;10041842;;;7;;clase fecha: 2024-10-16;;8928;;
1;2024-10-16;;;41843;;;2024-10-16;;;;;;;10041843;;;7;;clase fecha: 2024-10-16;;8929;;
1;2024-10-16;;;41844;;;2024-10-16;;;;;;;10041844;;;7;;clase fecha: 2024-10-16;;8930;;
1;2024-10-16;;;41845;;;2024-10-16;;;;;;;10041845;;;7;;clase fecha: 2024-10-16;;8931;;
1;2024-10-16;;;41846;;;2024-10-16;;;;;;;10041846;;;7;;clase fecha: 2024-10-16;;8932;;
1;2024-10-16;;;41847;;;2024-10-16;;;;;;;10041847;;;7;;clase fecha: 2024-10-16;;8933;;
1;2024-10-16;;;41848;;;2024-10-16;;;;;;;10041848;;;7;;clase fecha: 2024-10-16;;8934;;
1;2024-10-16;;;41849;;;2024-10-16;;;;;;;10041849;;;7;;clase fecha: 2024-10-16;;8935;;
1;2024-10-16;;;41850;;;2024-10-16;;;;;;;10041850;;;7;;clase fecha: 2024-10-16;;8936;;
1;2024-10-16;;;41851;;;2024-10-16;;;;;;;10041851;;;7;;clase fecha: 2024-10-16;;8937;;
1;2024-10-16;;;41852;;;2024-10-16;;;;;;;10041852;;;7;;clase fecha: 2024-10-16;;8938;;
1;2024-10-16;;;41853;;;2024-10-16;;;;;;;10041853;;;7;;clase fecha: 2024-10-16;;8939;;
1;2024-10-16;;;41854;;;2024-10-16;;;;;;;10041854;;;7;;clase fecha: 2024-10-16;;8940;;
1;2024-10-16;;;41855;;;2024-10-16;;;;;;;10041855;;;7;;clase fecha: 2024-10-16;;8941;;
1;2024-10-16;;;41856;;;2024-10-16;;;;;;;10041856;;;7;;clase fecha: 2024-10-16;;8942;;
1;2024-10-16;;;41857;;;2024-10-16;;;;;;;10041857;;;7;;clase fecha: 2024-10-16;;8943;;
1;2024-10-16;;;41858;;;2024-10-16;;;;;;;10041858;;;7;;clase fecha: 2024-10-16;;8944;;
1;2024-10-16;;;41859;;;2024-10-16;;;;;;;10041859;;;7;;clase fecha: 2024-10-16;;8945;;
1;2024-10-16;;;41860;;;2024-10-16;;;;;;;10041860;;;7;;clase fecha: 2024-10-16;;8946;;
1;2024-10-16;;;41861;;;2024-10-16;;;;;;;10041861;;;7;;clase fecha: 2024-10-16;;8947;;
1;2024-10-16;;;41862;;;2024-10-16;;;;;;;10041862;;;7;;clase fecha: 2024-10-16;;8948;;
1;2024-10-16;;;41863;;;2024-10-16;;;;;;;10041863;;;7;;clase fecha: 2024-10-16;;8949;;
1;2024-10-16;;;41864;;;2024-10-16;;;;;;;10041864;;;7;;clase fecha: 2024-10-16;;8950;;
1;2024-10-16;;;41865;;;2024-10-16;;;;;;;10041865;;;7;;clase fecha: 2024-10-16;;8951;;
1;2024-10-16;;;41866;;;2024-10-16;;;;;;;10041866;;;7;;clase fecha: 2024-10-16;;8952;;
1;2024-10-16;;;41867;;;2024-10-16;;;;;;;10041867;;;7;;clase fecha: 2024-10-16;;8953;;
1;2024-10-16;;;41868;;;2024-10-16;;;;;;;10041868;;;7;;clase fecha: 2024-10-16;;8954;;
1;2024-10-15;;;41869;;;2024-10-15;;;;;;;10041869;;;7;;clase fecha: 2024-10-15;;8955;;
1;2024-10-15;;;41870;;;2024-10-15;;;;;;;10041870;;;7;;clase fecha: 2024-10-15;;8956;;
1;2024-10-14;;;41871;;;2024-10-14;;;;;;;10041871;;;7;;clase fecha: 2024-10-14;;8957;;
1;2024-10-11;;;41872;;;2024-10-11;;;;;;;10041872;;;7;;clase fecha: 2024-10-11;;8958;;
1;2024-10-11;;;41873;;;2024-10-11;;;;;;;10041873;;;7;;clase fecha: 2024-10-11;;8959;;
1;2024-10-08;;;41874;;;2024-10-08;;;;;;;10041874;;;7;;clase fecha: 2024-10-08;;8960;;
1;2024-10-08;;;41875;;;2024-10-08;;;;;;;10041875;;;7;;clase fecha: 2024-10-08;;8961;;
1;2024-10-02;;;41876;;;2024-10-02;;;;;;;10041876;;;7;;clase fecha: 2024-10-02;;8962;;
1;2024-10-02;;;41877;;;2024-10-02;;;;;;;10041877;;;7;;clase fecha: 2024-10-02;;8963;;
1;2024-10-01;;;41878;;;2024-10-01;;;;;;;10041878;;;7;;clase fecha: 2024-10-01;;8964;;
1;2024-10-01;;;41879;;;2024-10-01;;;;;;;10041879;;;7;;clase fecha: 2024-10-01;;8965;;
1;2024-09-27;;;41880;;;2024-09-27;;;;;;;10041880;;;7;;clase fecha: 2024-09-27;;8966;;
1;2024-09-27;;;41881;;;2024-09-27;;;;;;;10041881;;;7;;clase fecha: 2024-09-27;;8967;;
1;2024-09-13;;;41882;;;2024-09-13;;;;;;;10041882;;;7;;clase fecha: 2024-09-13;;8968;;
1;2024-09-13;;;41883;;;2024-09-13;;;;;;;10041883;;;7;;clase fecha: 2024-09-13;;8969;;
1;2024-09-06;;;41884;;;2024-09-06;;;;;;;10041884;;;7;;clase fecha: 2024-09-06;;8970;;
1;2024-09-06;;;41885;;;2024-09-06;;;;;;;10041885;;;7;;clase fecha: 2024-09-06;;8971;;
1;2024-09-05;;;41886;;;2024-09-05;;;;;;;10041886;;;7;;clase fecha: 2024-09-05;;8972;;
1;2024-09-05;;;41887;;;2024-09-05;;;;;;;10041887;;;7;;clase fecha: 2024-09-05;;8973;;
1;2024-10-16;;;41888;;;2024-10-16;;;;;;;10041888;;;7;;clase fecha: 2024-10-16;;8974;;
1;2024-10-16;;;41889;;;2024-10-16;;;;;;;10041889;;;7;;clase fecha: 2024-10-16;;8975;;
1;2024-10-16;;;41890;;;2024-10-16;;;;;;;10041890;;;7;;clase fecha: 2024-10-16;;8976;;
1;2024-10-16;;;41891;;;2024-10-16;;;;;;;10041891;;;7;;clase fecha: 2024-10-16;;8977;;
1;2024-10-15;;;41892;;;2024-10-15;;;;;;;10041892;;;7;;clase fecha: 2024-10-15;;8978;;
1;2024-10-15;;;41893;;;2024-10-15;;;;;;;10041893;;;7;;clase fecha: 2024-10-15;;8979;;
1;2024-10-16;;;41894;;;2024-10-16;;;;;;;10041894;;;7;;clase fecha: 2024-10-16;;8980;;
1;2024-10-17;;;41895;;;2024-10-17;;;;;;;10041895;;;7;;clase fecha: 2024-10-17;;8981;;
1;2024-10-17;;;41896;;;2024-10-17;;;;;;;10041896;;;7;;clase fecha: 2024-10-17;;8982;;
1;2024-10-17;;;41897;;;2024-10-17;;;;;;;10041897;;;7;;clase fecha: 2024-10-17;;8983;;
1;2024-10-17;;;41898;;;2024-10-17;;;;;;;10041898;;;7;;clase fecha: 2024-10-17;;8984;;
1;2024-10-17;;;41899;;;2024-10-17;;;;;;;10041899;;;7;;clase fecha: 2024-10-17;;8985;;
1;2024-10-17;;;41900;;;2024-10-17;;;;;;;10041900;;;7;;clase fecha: 2024-10-17;;8986;;
1;2024-10-17;;;41901;;;2024-10-17;;;;;;;10041901;;;7;;clase fecha: 2024-10-17;;8987;;
1;2024-10-17;;;41902;;;2024-10-17;;;;;;;10041902;;;7;;clase fecha: 2024-10-17;;8988;;
1;2024-10-17;;;41903;;;2024-10-17;;;;;;;10041903;;;7;;clase fecha: 2024-10-17;;8989;;
1;2024-10-17;;;41904;;;2024-10-17;;;;;;;10041904;;;7;;clase fecha: 2024-10-17;;8990;;
1;2024-10-17;;;41905;;;2024-10-17;;;;;;;10041905;;;7;;clase fecha: 2024-10-17;;8991;;
1;2024-10-17;;;41906;;;2024-10-17;;;;;;;10041906;;;7;;clase fecha: 2024-10-17;;8992;;
1;2024-10-17;;;41907;;;2024-10-17;;;;;;;10041907;;;7;;clase fecha: 2024-10-17;;8993;;
1;2024-10-17;;;41908;;;2024-10-17;;;;;;;10041908;;;7;;clase fecha: 2024-10-17;;8994;;
1;2024-10-17;;;41909;;;2024-10-17;;;;;;;10041909;;;7;;clase fecha: 2024-10-17;;8995;;
1;2024-10-17;;;41910;;;2024-10-17;;;;;;;10041910;;;7;;clase fecha: 2024-10-17;;8996;;
1;2024-10-17;;;41911;;;2024-10-17;;;;;;;10041911;;;7;;clase fecha: 2024-10-17;;8997;;
1;2024-10-17;;;41912;;;2024-10-17;;;;;;;10041912;;;7;;clase fecha: 2024-10-17;;8998;;
1;2024-10-17;;;41913;;;2024-10-17;;;;;;;10041913;;;7;;clase fecha: 2024-10-17;;8999;;
1;2024-10-17;;;41914;;;2024-10-17;;;;;;;10041914;;;7;;clase fecha: 2024-10-17;;9000;;
1;2024-10-17;;;41915;;;2024-10-17;;;;;;;10041915;;;7;;clase fecha: 2024-10-17;;9001;;
1;2024-10-17;;;41916;;;2024-10-17;;;;;;;10041916;;;7;;clase fecha: 2024-10-17;;9002;;
1;2024-10-17;;;41917;;;2024-10-17;;;;;;;10041917;;;7;;clase fecha: 2024-10-17;;9003;;
1;2024-10-17;;;41918;;;2024-10-17;;;;;;;10041918;;;7;;clase fecha: 2024-10-17;;9004;;
1;2024-10-17;;;41919;;;2024-10-17;;;;;;;10041919;;;7;;clase fecha: 2024-10-17;;9005;;
1;2024-10-17;;;41920;;;2024-10-17;;;;;;;10041920;;;7;;clase fecha: 2024-10-17;;9006;;
1;2024-10-17;;;41921;;;2024-10-17;;;;;;;10041921;;;7;;clase fecha: 2024-10-17;;9007;;
1;2024-10-17;;;41922;;;2024-10-17;;;;;;;10041922;;;7;;clase fecha: 2024-10-17;;9008;;
1;2024-10-17;;;41923;;;2024-10-17;;;;;;;10041923;;;7;;clase fecha: 2024-10-17;;9009;;
1;2024-10-17;;;41924;;;2024-10-17;;;;;;;10041924;;;7;;clase fecha: 2024-10-17;;9010;;
1;2024-10-17;;;41925;;;2024-10-17;;;;;;;10041925;;;7;;clase fecha: 2024-10-17;;9011;;
1;2024-10-16;;;41926;;;2024-10-16;;;;;;;10041926;;;7;;clase fecha: 2024-10-16;;9012;;
1;2024-10-04;;;41927;;;2024-10-04;;;;;;;10041927;;;7;;clase fecha: 2024-10-04;;9013;;
1;2024-10-04;;;41928;;;2024-10-04;;;;;;;10041928;;;7;;clase fecha: 2024-10-04;;9014;;
1;2024-10-04;;;41929;;;2024-10-04;;;;;;;10041929;;;7;;clase fecha: 2024-10-04;;9015;;
1;2024-10-17;;;41930;;;2024-10-17;;;;;;;10041930;;;7;;clase fecha: 2024-10-17;;9016;;
1;2024-10-17;;;41931;;;2024-10-17;;;;;;;10041931;;;7;;clase fecha: 2024-10-17;;9017;;
1;2024-10-17;;;41932;;;2024-10-17;;;;;;;10041932;;;7;;clase fecha: 2024-10-17;;9018;;
1;2024-10-17;;;41933;;;2024-10-17;;;;;;;10041933;;;7;;clase fecha: 2024-10-17;;9019;;
1;2024-10-17;;;41934;;;2024-10-17;;;;;;;10041934;;;7;;clase fecha: 2024-10-17;;9020;;
1;2024-10-17;;;41935;;;2024-10-17;;;;;;;10041935;;;7;;clase fecha: 2024-10-17;;9021;;
1;2024-10-17;;;41936;;;2024-10-17;;;;;;;10041936;;;7;;clase fecha: 2024-10-17;;9022;;
1;2024-10-17;;;41937;;;2024-10-17;;;;;;;10041937;;;7;;clase fecha: 2024-10-17;;9023;;
1;2024-10-17;;;41938;;;2024-10-17;;;;;;;10041938;;;7;;clase fecha: 2024-10-17;;9024;;
1;2024-10-17;;;41939;;;2024-10-17;;;;;;;10041939;;;7;;clase fecha: 2024-10-17;;9025;;
1;2024-10-17;;;41940;;;2024-10-17;;;;;;;10041940;;;7;;clase fecha: 2024-10-17;;9026;;
1;2024-10-17;;;41941;;;2024-10-17;;;;;;;10041941;;;7;;clase fecha: 2024-10-17;;9027;;
1;2024-10-17;;;41942;;;2024-10-17;;;;;;;10041942;;;7;;clase fecha: 2024-10-17;;9028;;
1;2024-10-17;;;41943;;;2024-10-17;;;;;;;10041943;;;7;;clase fecha: 2024-10-17;;9029;;
1;2024-10-10;;;41944;;;2024-10-10;;;;;;;10041944;;;7;;clase fecha: 2024-10-10;;9030;;
1;2024-10-10;;;41945;;;2024-10-10;;;;;;;10041945;;;7;;clase fecha: 2024-10-10;;9031;;
1;2024-10-11;;;41946;;;2024-10-11;;;;;;;10041946;;;7;;clase fecha: 2024-10-11;;9032;;
1;2024-10-14;;;41947;;;2024-10-14;;;;;;;10041947;;;7;;clase fecha: 2024-10-14;;9033;;
1;2024-10-14;;;41948;;;2024-10-14;;;;;;;10041948;;;7;;clase fecha: 2024-10-14;;9034;;
1;2024-10-14;;;41949;;;2024-10-14;;;;;;;10041949;;;7;;clase fecha: 2024-10-14;;9035;;
1;2024-10-14;;;41950;;;2024-10-14;;;;;;;10041950;;;7;;clase fecha: 2024-10-14;;9036;;
1;2024-10-15;;;41951;;;2024-10-15;;;;;;;10041951;;;7;;clase fecha: 2024-10-15;;9037;;
1;2024-10-15;;;41952;;;2024-10-15;;;;;;;10041952;;;7;;clase fecha: 2024-10-15;;9038;;
1;2024-10-15;;;41953;;;2024-10-15;;;;;;;10041953;;;7;;clase fecha: 2024-10-15;;9039;;
1;2024-10-15;;;41954;;;2024-10-15;;;;;;;10041954;;;7;;clase fecha: 2024-10-15;;9040;;
1;2024-10-16;;;41955;;;2024-10-16;;;;;;;10041955;;;7;;clase fecha: 2024-10-16;;9041;;
1;2024-10-16;;;41956;;;2024-10-16;;;;;;;10041956;;;7;;clase fecha: 2024-10-16;;9042;;
1;2024-10-16;;;41957;;;2024-10-16;;;;;;;10041957;;;7;;clase fecha: 2024-10-16;;9043;;
1;2024-10-16;;;41958;;;2024-10-16;;;;;;;10041958;;;7;;clase fecha: 2024-10-16;;9044;;
