AssessmentResultDescriptiveFeedbackDateTime;AssessmentResultScoreStandardError;DateCreated;DateUpdated;DescriptiveFeedback;DescriptiveFeedbackSource;DiagnosticStatement;DiagnosticStatementSource;IncludedInAypCalculation;InstructionalRecommendation;NumberOfResponses;PreliminaryIndicator;RecordEndDateTime;RecordStartDateTime;RefAssessmentPretestOutcomeId;RefAssessmentResultDataTypeId;RefAssessmentResultScoreTypeId;RefELOutcomeMeasurementLevelId;RefOutcomeTimePointId;RefScoreMetricTypeId;ScoreValue;AssessmentRegistrationId;AssessmentResultId;AssessmentSubtestId
;;;;;;;;;;;;;;;;;;;1;6,7;177853361177;36464;36310705336
;;;;;;;;;;;;;;;;;;;1;7,0;177953361177;36465;36310705336
;;;;;;;;;;;;;;;;;;;1;6,7;178053361177;36466;36310705336
;;;;;;;;;;;;;;;;;;;1;6,7;178153361177;36467;36310705336
;;;;;;;;;;;;;;;;;;;1;6,7;178253361177;36468;36310705336
;;;;;;;;;;;;;;;;;;;1;7,0;178353361177;36469;36310705336
;;;;;;;;;;;;;;;;;;;1;7,0;178453361177;36470;36310705336
;;;;;;;;;;;;;;;;;;;1;7,0;178553361177;36471;36310705336
;;;;;;;;;;;;;;;;;;;1;7,0;178653361177;36472;36310705336
;;;;;;;;;;;;;;;;;;;1;7,0;178753361177;36473;36310705336
;;;;;;;;;;;;;;;;;;;1;5,6;178853361177;36474;36310705336
;;;;;;;;;;;;;;;;;;;1;5,3;178953361177;36475;36310705336
;;;;;;;;;;;;;;;;;;;1;6,7;179053361177;36476;36310705336
;;;;;;;;;;;;;;;;;;;1;6,4;179153361177;36477;36310705336
;;;;;;;;;;;;;;;;;;;1;5,9;179253361177;36478;36310705336
;;;;;;;;;;;;;;;;;;;1;5,6;179353361177;36479;36310705336
;;;;;;;;;;;;;;;;;;;1;7,0;179453361177;36480;36310705336
;;;;;;;;;;;;;;;;;;;1;5,3;179553361177;36481;36310705336
;;;;;;;;;;;;;;;;;;;1;6,7;179653361177;36482;36310705336
;;;;;;;;;;;;;;;;;;;1;5,3;179753361177;36483;36310705336
;;;;;;;;;;;;;;;;;;;1;2,0;179853361177;36484;36310705336
;;;;;;;;;;;;;;;;;;;1;5,9;179953361177;36485;36310705336
;;;;;;;;;;;;;;;;;;;1;6,7;180053361177;36486;36310705336
;;;;;;;;;;;;;;;;;;;1;6,7;180153361177;36487;36310705336
;;;;;;;;;;;;;;;;;;;1;6,7;180253361177;36488;36310705336
;;;;;;;;;;;;;;;;;;;1;6,0;180353361177;36489;36310705336
;;;;;;;;;;;;;;;;;;;1;7,0;198353361177;36490;36310705336
;;;;;;;;;;;;;;;;;;;1;2,0;198753361177;36491;36310705336
;;;;;;;;;;;;;;;;;;;1;5,0;199253361177;36492;36310705336
;;;;;;;;;;;;;;;;;;;1;6,4;199753361177;36493;36310705336
;;;;;;;;;;;;;;;;;;;1;7,0;177653371177;36494;36310705337
;;;;;;;;;;;;;;;;;;;1;7,0;177853371177;36495;36310705337
;;;;;;;;;;;;;;;;;;;1;7,0;177953371177;36496;36310705337
;;;;;;;;;;;;;;;;;;;1;7,0;178053371177;36497;36310705337
;;;;;;;;;;;;;;;;;;;1;6,6;178153371177;36498;36310705337
;;;;;;;;;;;;;;;;;;;1;5,5;178253371177;36499;36310705337
;;;;;;;;;;;;;;;;;;;1;7,0;178353371177;36500;36310705337
;;;;;;;;;;;;;;;;;;;1;5,1;178453371177;36501;36310705337
;;;;;;;;;;;;;;;;;;;1;6,3;178553371177;36502;36310705337
;;;;;;;;;;;;;;;;;;;1;7,0;178653371177;36503;36310705337
;;;;;;;;;;;;;;;;;;;1;7,0;178753371177;36504;36310705337
;;;;;;;;;;;;;;;;;;;1;7,0;178853371177;36505;36310705337
;;;;;;;;;;;;;;;;;;;1;6,3;178953371177;36506;36310705337
;;;;;;;;;;;;;;;;;;;1;6,6;179053371177;36507;36310705337
;;;;;;;;;;;;;;;;;;;1;7,0;179153371177;36508;36310705337
;;;;;;;;;;;;;;;;;;;1;6,6;179253371177;36509;36310705337
;;;;;;;;;;;;;;;;;;;1;5,5;179353371177;36510;36310705337
;;;;;;;;;;;;;;;;;;;1;7,0;179453371177;36511;36310705337
;;;;;;;;;;;;;;;;;;;1;5,9;179553371177;36512;36310705337
;;;;;;;;;;;;;;;;;;;1;7,0;179653371177;36513;36310705337
;;;;;;;;;;;;;;;;;;;1;5,9;179753371177;36514;36310705337
;;;;;;;;;;;;;;;;;;;1;5,9;179853371177;36515;36310705337
;;;;;;;;;;;;;;;;;;;1;5,0;179953371177;36516;36310705337
;;;;;;;;;;;;;;;;;;;1;7,0;180053371177;36517;36310705337
;;;;;;;;;;;;;;;;;;;1;5,5;180153371177;36518;36310705337
;;;;;;;;;;;;;;;;;;;1;5,0;180253371177;36519;36310705337
;;;;;;;;;;;;;;;;;;;1;7,0;180353371177;36520;36310705337
;;;;;;;;;;;;;;;;;;;1;7,0;198353371177;36521;36310705337
;;;;;;;;;;;;;;;;;;;1;5,5;198753371177;36522;36310705337
;;;;;;;;;;;;;;;;;;;1;7,0;199253371177;36523;36310705337
;;;;;;;;;;;;;;;;;;;1;6,3;199753371177;36524;36310705337
;;;;;;;;;;;;;;;;;;;1;5,0;177655261177;36525;36310705526
;;;;;;;;;;;;;;;;;;;1;7,0;177855261177;36526;36310705526
;;;;;;;;;;;;;;;;;;;1;6,2;177955261177;36527;36310705526
;;;;;;;;;;;;;;;;;;;1;7,0;178055261177;36528;36310705526
;;;;;;;;;;;;;;;;;;;1;5,8;178155261177;36529;36310705526
;;;;;;;;;;;;;;;;;;;1;5,2;178255261177;36530;36310705526
;;;;;;;;;;;;;;;;;;;1;7,0;178355261177;36531;36310705526
;;;;;;;;;;;;;;;;;;;1;7,0;178455261177;36532;36310705526
;;;;;;;;;;;;;;;;;;;1;6,2;178555261177;36533;36310705526
;;;;;;;;;;;;;;;;;;;1;7,0;178655261177;36534;36310705526
;;;;;;;;;;;;;;;;;;;1;7,0;178755261177;36535;36310705526
;;;;;;;;;;;;;;;;;;;1;6,0;178855261177;36536;36310705526
;;;;;;;;;;;;;;;;;;;1;6,2;178955261177;36537;36310705526
;;;;;;;;;;;;;;;;;;;1;5,0;179055261177;36538;36310705526
;;;;;;;;;;;;;;;;;;;1;5,0;179155261177;36539;36310705526
;;;;;;;;;;;;;;;;;;;1;5,8;179255261177;36540;36310705526
;;;;;;;;;;;;;;;;;;;1;5,2;179355261177;36541;36310705526
;;;;;;;;;;;;;;;;;;;1;7,0;179455261177;36542;36310705526
;;;;;;;;;;;;;;;;;;;1;5,0;179555261177;36543;36310705526
;;;;;;;;;;;;;;;;;;;1;5,2;179655261177;36544;36310705526
;;;;;;;;;;;;;;;;;;;1;6,2;179755261177;36545;36310705526
;;;;;;;;;;;;;;;;;;;1;5,2;179855261177;36546;36310705526
;;;;;;;;;;;;;;;;;;;1;5,8;179955261177;36547;36310705526
;;;;;;;;;;;;;;;;;;;1;5,0;180055261177;36548;36310705526
;;;;;;;;;;;;;;;;;;;1;5,8;180155261177;36549;36310705526
;;;;;;;;;;;;;;;;;;;1;6,5;180255261177;36550;36310705526
;;;;;;;;;;;;;;;;;;;1;6,5;180355261177;36551;36310705526
;;;;;;;;;;;;;;;;;;;1;5,8;198355261177;36552;36310705526
;;;;;;;;;;;;;;;;;;;1;6,5;198755261177;36553;36310705526
;;;;;;;;;;;;;;;;;;;1;6,5;199255261177;36554;36310705526
;;;;;;;;;;;;;;;;;;;1;5,0;199755261177;36555;36310705526
;;;;;;;;;;;;;;;;;;;1;7,0;167845861178;36556;35710704586
;;;;;;;;;;;;;;;;;;;1;7,0;167945861178;36557;35710704586
;;;;;;;;;;;;;;;;;;;1;6,7;168145861178;36558;35710704586
;;;;;;;;;;;;;;;;;;;1;6,4;168245861178;36559;35710704586
;;;;;;;;;;;;;;;;;;;1;6,4;168345861178;36560;35710704586
;;;;;;;;;;;;;;;;;;;1;6,4;168445861178;36561;35710704586
;;;;;;;;;;;;;;;;;;;1;6,1;168545861178;36562;35710704586
;;;;;;;;;;;;;;;;;;;1;6,1;168645861178;36563;35710704586
;;;;;;;;;;;;;;;;;;;1;6,5;168745861178;36564;35710704586
;;;;;;;;;;;;;;;;;;;1;6,4;168945861178;36565;35710704586
;;;;;;;;;;;;;;;;;;;1;6,2;169045861178;36566;35710704586
;;;;;;;;;;;;;;;;;;;1;6,7;169145861178;36567;35710704586
;;;;;;;;;;;;;;;;;;;1;4,2;169245861178;36568;35710704586
;;;;;;;;;;;;;;;;;;;1;6,4;169345861178;36569;35710704586
;;;;;;;;;;;;;;;;;;;1;6,2;191345861178;36570;35710704586
;;;;;;;;;;;;;;;;;;;1;7,0;191845861178;36571;35710704586
;;;;;;;;;;;;;;;;;;;1;6,7;199045861178;36572;35710704586
;;;;;;;;;;;;;;;;;;;1;4,2;200045861178;36573;35710704586
;;;;;;;;;;;;;;;;;;;1;6,1;200145861178;36574;35710704586
;;;;;;;;;;;;;;;;;;;1;4,2;212345861178;36575;35710704586
;;;;;;;;;;;;;;;;;;;1;3,8;167845871178;36576;35710704587
;;;;;;;;;;;;;;;;;;;1;6,0;167945871178;36577;35710704587
;;;;;;;;;;;;;;;;;;;1;6,3;168145871178;36578;35710704587
;;;;;;;;;;;;;;;;;;;1;6,0;168245871178;36579;35710704587
;;;;;;;;;;;;;;;;;;;1;4,9;168345871178;36580;35710704587
;;;;;;;;;;;;;;;;;;;1;5,2;168445871178;36581;35710704587
;;;;;;;;;;;;;;;;;;;1;4,2;168545871178;36582;35710704587
;;;;;;;;;;;;;;;;;;;1;4,7;168645871178;36583;35710704587
;;;;;;;;;;;;;;;;;;;1;5,6;168745871178;36584;35710704587
;;;;;;;;;;;;;;;;;;;1;4,9;168945871178;36585;35710704587
;;;;;;;;;;;;;;;;;;;1;3,8;169045871178;36586;35710704587
;;;;;;;;;;;;;;;;;;;1;6,9;169145871178;36587;35710704587
;;;;;;;;;;;;;;;;;;;1;5,5;169245871178;36588;35710704587
;;;;;;;;;;;;;;;;;;;1;5,6;169345871178;36589;35710704587
;;;;;;;;;;;;;;;;;;;1;5,0;191345871178;36590;35710704587
;;;;;;;;;;;;;;;;;;;1;5,3;191845871178;36591;35710704587
;;;;;;;;;;;;;;;;;;;1;6,6;199045871178;36592;35710704587
;;;;;;;;;;;;;;;;;;;1;5,2;200145871178;36593;35710704587
;;;;;;;;;;;;;;;;;;;1;3,0;212345871178;36594;35710704587
;;;;;;;;;;;;;;;;;;;1;5,4;167845881178;36595;35710704588
;;;;;;;;;;;;;;;;;;;1;6,5;167945881178;36596;35710704588
;;;;;;;;;;;;;;;;;;;1;6,5;168145881178;36597;35710704588
;;;;;;;;;;;;;;;;;;;1;6,2;168245881178;36598;35710704588
;;;;;;;;;;;;;;;;;;;1;5,6;168345881178;36599;35710704588
;;;;;;;;;;;;;;;;;;;1;5,8;168445881178;36600;35710704588
;;;;;;;;;;;;;;;;;;;1;5,1;168545881178;36601;35710704588
;;;;;;;;;;;;;;;;;;;1;5,4;168645881178;36602;35710704588
;;;;;;;;;;;;;;;;;;;1;6,0;168745881178;36603;35710704588
;;;;;;;;;;;;;;;;;;;1;5,6;168945881178;36604;35710704588
;;;;;;;;;;;;;;;;;;;1;5,0;169045881178;36605;35710704588
;;;;;;;;;;;;;;;;;;;1;6,8;169145881178;36606;35710704588
;;;;;;;;;;;;;;;;;;;1;4,8;169245881178;36607;35710704588
;;;;;;;;;;;;;;;;;;;1;6,0;169345881178;36608;35710704588
;;;;;;;;;;;;;;;;;;;1;5,6;191345881178;36609;35710704588
;;;;;;;;;;;;;;;;;;;1;6,1;191845881178;36610;35710704588
;;;;;;;;;;;;;;;;;;;1;6,6;199045881178;36611;35710704588
;;;;;;;;;;;;;;;;;;;1;4,2;200045881178;36612;35710704588
;;;;;;;;;;;;;;;;;;;1;5,6;200145881178;36613;35710704588
;;;;;;;;;;;;;;;;;;;1;3,6;212345881178;36614;35710704588
;;;;;;;;;;;;;;;;;;;1;5,7;167845891178;36615;35710704589
;;;;;;;;;;;;;;;;;;;1;5,0;167945891178;36616;35710704589
;;;;;;;;;;;;;;;;;;;1;7,0;168145891178;36617;35710704589
;;;;;;;;;;;;;;;;;;;1;6,8;168245891178;36618;35710704589
;;;;;;;;;;;;;;;;;;;1;5,9;168345891178;36619;35710704589
;;;;;;;;;;;;;;;;;;;1;6,6;168445891178;36620;35710704589
;;;;;;;;;;;;;;;;;;;1;4,2;168545891178;36621;35710704589
;;;;;;;;;;;;;;;;;;;1;6,2;168645891178;36622;35710704589
;;;;;;;;;;;;;;;;;;;1;7,0;168745891178;36623;35710704589
;;;;;;;;;;;;;;;;;;;1;5,0;168945891178;36624;35710704589
;;;;;;;;;;;;;;;;;;;1;4,3;169045891178;36625;35710704589
;;;;;;;;;;;;;;;;;;;1;6,8;169145891178;36626;35710704589
;;;;;;;;;;;;;;;;;;;1;3,6;169245891178;36627;35710704589
;;;;;;;;;;;;;;;;;;;1;6,7;169345891178;36628;35710704589
;;;;;;;;;;;;;;;;;;;1;3,8;191345891178;36629;35710704589
;;;;;;;;;;;;;;;;;;;1;6,5;191845891178;36630;35710704589
;;;;;;;;;;;;;;;;;;;1;5,9;199045891178;36631;35710704589
;;;;;;;;;;;;;;;;;;;1;5,8;200145891178;36632;35710704589
;;;;;;;;;;;;;;;;;;;1;4,0;212345891178;36633;35710704589
;;;;;;;;;;;;;;;;;;;1;6,7;167845901178;36634;35710704590
;;;;;;;;;;;;;;;;;;;1;6,1;167945901178;36635;35710704590
;;;;;;;;;;;;;;;;;;;1;6,7;168145901178;36636;35710704590
;;;;;;;;;;;;;;;;;;;1;7,0;168245901178;36637;35710704590
;;;;;;;;;;;;;;;;;;;1;6,1;168345901178;36638;35710704590
;;;;;;;;;;;;;;;;;;;1;6,7;168445901178;36639;35710704590
;;;;;;;;;;;;;;;;;;;1;5,8;168545901178;36640;35710704590
;;;;;;;;;;;;;;;;;;;1;5,8;168645901178;36641;35710704590
;;;;;;;;;;;;;;;;;;;1;6,1;168745901178;36642;35710704590
;;;;;;;;;;;;;;;;;;;1;6,4;168945901178;36643;35710704590
;;;;;;;;;;;;;;;;;;;1;5,4;169045901178;36644;35710704590
;;;;;;;;;;;;;;;;;;;1;6,7;169145901178;36645;35710704590
;;;;;;;;;;;;;;;;;;;1;5,5;169245901178;36646;35710704590
;;;;;;;;;;;;;;;;;;;1;7,0;169345901178;36647;35710704590
;;;;;;;;;;;;;;;;;;;1;4,5;191345901178;36648;35710704590
;;;;;;;;;;;;;;;;;;;1;5,8;191845901178;36649;35710704590
;;;;;;;;;;;;;;;;;;;1;6,4;199045901178;36650;35710704590
;;;;;;;;;;;;;;;;;;;1;6,1;200145901178;36651;35710704590
;;;;;;;;;;;;;;;;;;;1;5,6;167845911178;36652;35710704591
;;;;;;;;;;;;;;;;;;;1;7,0;167945911178;36653;35710704591
;;;;;;;;;;;;;;;;;;;1;6,6;168145911178;36654;35710704591
;;;;;;;;;;;;;;;;;;;1;7,0;168245911178;36655;35710704591
;;;;;;;;;;;;;;;;;;;1;6,0;168345911178;36656;35710704591
;;;;;;;;;;;;;;;;;;;1;7,0;168445911178;36657;35710704591
;;;;;;;;;;;;;;;;;;;1;6,6;168545911178;36658;35710704591
;;;;;;;;;;;;;;;;;;;1;6,0;168645911178;36659;35710704591
;;;;;;;;;;;;;;;;;;;1;5,0;168745911178;36660;35710704591
;;;;;;;;;;;;;;;;;;;1;6,6;168945911178;36661;35710704591
;;;;;;;;;;;;;;;;;;;1;5,0;169045911178;36662;35710704591
;;;;;;;;;;;;;;;;;;;1;6,3;169145911178;36663;35710704591
;;;;;;;;;;;;;;;;;;;1;6,1;169245911178;36664;35710704591
;;;;;;;;;;;;;;;;;;;1;6,6;169345911178;36665;35710704591
;;;;;;;;;;;;;;;;;;;1;6,6;191345911178;36666;35710704591
;;;;;;;;;;;;;;;;;;;1;6,3;191845911178;36667;35710704591
;;;;;;;;;;;;;;;;;;;1;6,6;199045911178;36668;35710704591
;;;;;;;;;;;;;;;;;;;1;7,0;200145911178;36669;35710704591
;;;;;;;;;;;;;;;;;;;1;4,4;167845921178;36670;35710704592
;;;;;;;;;;;;;;;;;;;1;5,2;167945921178;36671;35710704592
;;;;;;;;;;;;;;;;;;;1;6,7;168145921178;36672;35710704592
;;;;;;;;;;;;;;;;;;;1;7,0;168245921178;36673;35710704592
;;;;;;;;;;;;;;;;;;;1;7,0;168445921178;36674;35710704592
;;;;;;;;;;;;;;;;;;;1;7,0;168545921178;36675;35710704592
;;;;;;;;;;;;;;;;;;;1;7,0;168645921178;36676;35710704592
;;;;;;;;;;;;;;;;;;;1;4,0;168745921178;36677;35710704592
;;;;;;;;;;;;;;;;;;;1;5,0;168945921178;36678;35710704592
;;;;;;;;;;;;;;;;;;;1;4,5;169045921178;36679;35710704592
;;;;;;;;;;;;;;;;;;;1;6,0;169145921178;36680;35710704592
;;;;;;;;;;;;;;;;;;;1;4,4;169245921178;36681;35710704592
;;;;;;;;;;;;;;;;;;;1;7,0;169345921178;36682;35710704592
;;;;;;;;;;;;;;;;;;;1;6,3;191345921178;36683;35710704592
;;;;;;;;;;;;;;;;;;;1;5,2;191845921178;36684;35710704592
;;;;;;;;;;;;;;;;;;;1;6,7;199045921178;36685;35710704592
;;;;;;;;;;;;;;;;;;;1;7,0;200145921178;36686;35710704592
;;;;;;;;;;;;;;;;;;;1;6,0;212345921178;36687;35710704592
;;;;;;;;;;;;;;;;;;;1;5,1;167845931178;36688;35710704593
;;;;;;;;;;;;;;;;;;;1;6,2;167945931178;36689;35710704593
;;;;;;;;;;;;;;;;;;;1;6,6;168145931178;36690;35710704593
;;;;;;;;;;;;;;;;;;;1;7,0;168245931178;36691;35710704593
;;;;;;;;;;;;;;;;;;;1;6,0;168345931178;36692;35710704593
;;;;;;;;;;;;;;;;;;;1;7,0;168445931178;36693;35710704593
;;;;;;;;;;;;;;;;;;;1;6,7;168545931178;36694;35710704593
;;;;;;;;;;;;;;;;;;;1;6,4;168645931178;36695;35710704593
;;;;;;;;;;;;;;;;;;;1;4,6;168745931178;36696;35710704593
;;;;;;;;;;;;;;;;;;;1;5,9;168945931178;36697;35710704593
;;;;;;;;;;;;;;;;;;;1;4,8;169045931178;36698;35710704593
;;;;;;;;;;;;;;;;;;;1;6,1;169145931178;36699;35710704593
;;;;;;;;;;;;;;;;;;;1;5,4;169245931178;36700;35710704593
;;;;;;;;;;;;;;;;;;;1;6,7;169345931178;36701;35710704593
;;;;;;;;;;;;;;;;;;;1;6,4;191345931178;36702;35710704593
;;;;;;;;;;;;;;;;;;;1;5,8;191845931178;36703;35710704593
;;;;;;;;;;;;;;;;;;;1;6,6;199045931178;36704;35710704593
;;;;;;;;;;;;;;;;;;;1;7,0;200145931178;36705;35710704593
;;;;;;;;;;;;;;;;;;;1;6,0;212345931178;36706;35710704593
;;;;;;;;;;;;;;;;;;;1;7,0;167845941178;36707;35710704594
;;;;;;;;;;;;;;;;;;;1;7,0;167945941178;36708;35710704594
;;;;;;;;;;;;;;;;;;;1;7,0;168145941178;36709;35710704594
;;;;;;;;;;;;;;;;;;;1;7,0;168245941178;36710;35710704594
;;;;;;;;;;;;;;;;;;;1;7,0;168445941178;36711;35710704594
;;;;;;;;;;;;;;;;;;;1;7,0;168545941178;36712;35710704594
;;;;;;;;;;;;;;;;;;;1;7,0;168645941178;36713;35710704594
;;;;;;;;;;;;;;;;;;;1;7,0;168745941178;36714;35710704594
;;;;;;;;;;;;;;;;;;;1;7,0;168945941178;36715;35710704594
;;;;;;;;;;;;;;;;;;;1;7,0;169045941178;36716;35710704594
;;;;;;;;;;;;;;;;;;;1;7,0;169145941178;36717;35710704594
;;;;;;;;;;;;;;;;;;;1;5,1;169245941178;36718;35710704594
;;;;;;;;;;;;;;;;;;;1;7,0;169345941178;36719;35710704594
;;;;;;;;;;;;;;;;;;;1;5,1;191345941178;36720;35710704594
;;;;;;;;;;;;;;;;;;;1;7,0;191845941178;36721;35710704594
;;;;;;;;;;;;;;;;;;;1;7,0;199045941178;36722;35710704594
;;;;;;;;;;;;;;;;;;;1;7,0;200145941178;36723;35710704594
;;;;;;;;;;;;;;;;;;;1;7,0;212345941178;36724;35710704594
;;;;;;;;;;;;;;;;;;;1;6,0;167846461178;36725;35710704646
;;;;;;;;;;;;;;;;;;;1;7,0;167946461178;36726;35710704646
;;;;;;;;;;;;;;;;;;;1;7,0;168146461178;36727;35710704646
;;;;;;;;;;;;;;;;;;;1;7,0;168246461178;36728;35710704646
;;;;;;;;;;;;;;;;;;;1;7,0;168346461178;36729;35710704646
;;;;;;;;;;;;;;;;;;;1;7,0;168446461178;36730;35710704646
;;;;;;;;;;;;;;;;;;;1;7,0;168546461178;36731;35710704646
;;;;;;;;;;;;;;;;;;;1;7,0;168646461178;36732;35710704646
;;;;;;;;;;;;;;;;;;;1;6,4;168746461178;36733;35710704646
;;;;;;;;;;;;;;;;;;;1;7,0;168946461178;36734;35710704646
;;;;;;;;;;;;;;;;;;;1;4,5;169046461178;36735;35710704646
;;;;;;;;;;;;;;;;;;;1;7,0;169146461178;36736;35710704646
;;;;;;;;;;;;;;;;;;;1;4,0;169246461178;36737;35710704646
;;;;;;;;;;;;;;;;;;;1;6,4;169346461178;36738;35710704646
;;;;;;;;;;;;;;;;;;;1;7,0;191346461178;36739;35710704646
;;;;;;;;;;;;;;;;;;;1;7,0;191846461178;36740;35710704646
;;;;;;;;;;;;;;;;;;;1;7,0;199046461178;36741;35710704646
;;;;;;;;;;;;;;;;;;;1;4,0;200046461178;36742;35710704646
;;;;;;;;;;;;;;;;;;;1;7,0;200146461178;36743;35710704646
;;;;;;;;;;;;;;;;;;;1;6,3;167851891178;36744;35710705189
;;;;;;;;;;;;;;;;;;;1;6,8;167951891178;36745;35710705189
;;;;;;;;;;;;;;;;;;;1;6,9;168151891178;36746;35710705189
;;;;;;;;;;;;;;;;;;;1;7,0;168251891178;36747;35710705189
;;;;;;;;;;;;;;;;;;;1;7,0;168451891178;36748;35710705189
;;;;;;;;;;;;;;;;;;;1;5,5;168551891178;36749;35710705189
;;;;;;;;;;;;;;;;;;;1;5,1;168651891178;36750;35710705189
;;;;;;;;;;;;;;;;;;;1;7,0;168751891178;36751;35710705189
;;;;;;;;;;;;;;;;;;;1;6,4;168951891178;36752;35710705189
;;;;;;;;;;;;;;;;;;;1;5,8;169051891178;36753;35710705189
;;;;;;;;;;;;;;;;;;;1;5,5;169151891178;36754;35710705189
;;;;;;;;;;;;;;;;;;;1;4,3;169251891178;36755;35710705189
;;;;;;;;;;;;;;;;;;;1;6,4;169351891178;36756;35710705189
;;;;;;;;;;;;;;;;;;;1;4,5;191351891178;36757;35710705189
;;;;;;;;;;;;;;;;;;;1;7,0;191851891178;36758;35710705189
;;;;;;;;;;;;;;;;;;;1;6,4;199051891178;36759;35710705189
;;;;;;;;;;;;;;;;;;;1;6,0;200151891178;36760;35710705189
;;;;;;;;;;;;;;;;;;;1;5,3;212351891178;36761;35710705189
;;;;;;;;;;;;;;;;;;;1;6,0;167851901178;36762;35710705190
;;;;;;;;;;;;;;;;;;;1;6,7;167951901178;36763;35710705190
;;;;;;;;;;;;;;;;;;;1;6,2;168151901178;36764;35710705190
;;;;;;;;;;;;;;;;;;;1;6,7;168251901178;36765;35710705190
;;;;;;;;;;;;;;;;;;;1;6,3;168451901178;36766;35710705190
;;;;;;;;;;;;;;;;;;;1;6,0;168551901178;36767;35710705190
;;;;;;;;;;;;;;;;;;;1;6,3;168651901178;36768;35710705190
;;;;;;;;;;;;;;;;;;;1;6,4;168751901178;36769;35710705190
;;;;;;;;;;;;;;;;;;;1;5,0;168951901178;36770;35710705190
;;;;;;;;;;;;;;;;;;;1;4,0;169051901178;36771;35710705190
;;;;;;;;;;;;;;;;;;;1;6,5;169151901178;36772;35710705190
;;;;;;;;;;;;;;;;;;;1;5,6;169251901178;36773;35710705190
;;;;;;;;;;;;;;;;;;;1;6,3;169351901178;36774;35710705190
;;;;;;;;;;;;;;;;;;;1;5,8;191351901178;36775;35710705190
;;;;;;;;;;;;;;;;;;;1;7,0;191851901178;36776;35710705190
;;;;;;;;;;;;;;;;;;;1;7,0;199051901178;36777;35710705190
;;;;;;;;;;;;;;;;;;;1;6,2;200151901178;36778;35710705190
;;;;;;;;;;;;;;;;;;;1;6,8;212351901178;36779;35710705190
;;;;;;;;;;;;;;;;;;;1;6,3;167851911178;36780;35710705191
;;;;;;;;;;;;;;;;;;;1;6,8;167951911178;36781;35710705191
;;;;;;;;;;;;;;;;;;;1;7,0;168151911178;36782;35710705191
;;;;;;;;;;;;;;;;;;;1;7,0;168251911178;36783;35710705191
;;;;;;;;;;;;;;;;;;;1;7,0;168451911178;36784;35710705191
;;;;;;;;;;;;;;;;;;;1;6,8;168551911178;36785;35710705191
;;;;;;;;;;;;;;;;;;;1;6,8;168651911178;36786;35710705191
;;;;;;;;;;;;;;;;;;;1;5,8;168751911178;36787;35710705191
;;;;;;;;;;;;;;;;;;;1;6,8;168951911178;36788;35710705191
;;;;;;;;;;;;;;;;;;;1;6,8;169051911178;36789;35710705191
;;;;;;;;;;;;;;;;;;;1;6,6;169151911178;36790;35710705191
;;;;;;;;;;;;;;;;;;;1;6,6;169251911178;36791;35710705191
;;;;;;;;;;;;;;;;;;;1;6,6;169351911178;36792;35710705191
;;;;;;;;;;;;;;;;;;;1;6,5;191351911178;36793;35710705191
;;;;;;;;;;;;;;;;;;;1;6,6;191851911178;36794;35710705191
;;;;;;;;;;;;;;;;;;;1;6,6;199051911178;36795;35710705191
;;;;;;;;;;;;;;;;;;;1;7,0;200151911178;36796;35710705191
;;;;;;;;;;;;;;;;;;;1;7,0;212351911178;36797;35710705191
;;;;;;;;;;;;;;;;;;;1;6,2;167851921178;36798;35710705192
;;;;;;;;;;;;;;;;;;;1;6,7;167951921178;36799;35710705192
;;;;;;;;;;;;;;;;;;;1;6,7;168151921178;36800;35710705192
;;;;;;;;;;;;;;;;;;;1;6,9;168251921178;36801;35710705192
;;;;;;;;;;;;;;;;;;;1;6,7;168451921178;36802;35710705192
;;;;;;;;;;;;;;;;;;;1;6,1;168551921178;36803;35710705192
;;;;;;;;;;;;;;;;;;;1;6,0;168651921178;36804;35710705192
;;;;;;;;;;;;;;;;;;;1;6,3;168751921178;36805;35710705192
;;;;;;;;;;;;;;;;;;;1;6,0;168951921178;36806;35710705192
;;;;;;;;;;;;;;;;;;;1;5,5;169051921178;36807;35710705192
;;;;;;;;;;;;;;;;;;;1;6,2;169151921178;36808;35710705192
;;;;;;;;;;;;;;;;;;;1;5,5;169251921178;36809;35710705192
;;;;;;;;;;;;;;;;;;;1;6,4;169351921178;36810;35710705192
;;;;;;;;;;;;;;;;;;;1;5,6;191351921178;36811;35710705192
;;;;;;;;;;;;;;;;;;;1;6,8;191851921178;36812;35710705192
;;;;;;;;;;;;;;;;;;;1;6,6;199051921178;36813;35710705192
;;;;;;;;;;;;;;;;;;;1;6,4;200151921178;36814;35710705192
;;;;;;;;;;;;;;;;;;;1;6,3;212351921178;36815;35710705192
;;;;;;;;;;;;;;;;;;;1;6,8;167851931178;36816;35710705193
;;;;;;;;;;;;;;;;;;;1;5,6;167951931178;36817;35710705193
;;;;;;;;;;;;;;;;;;;1;7,0;168151931178;36818;35710705193
;;;;;;;;;;;;;;;;;;;1;7,0;168251931178;36819;35710705193
;;;;;;;;;;;;;;;;;;;1;7,0;168451931178;36820;35710705193
;;;;;;;;;;;;;;;;;;;1;6,1;168551931178;36821;35710705193
;;;;;;;;;;;;;;;;;;;1;6,5;168651931178;36822;35710705193
;;;;;;;;;;;;;;;;;;;1;7,0;168751931178;36823;35710705193
