CalendarCode;CalendarYear;RecordEndDateTime;RecordStartDateTime;CalendarDescription;OrganizationCalendarId;OrganizationId
64382;2024;;;clase fecha: 2024-11-12;10064382;527
64383;2024;;;clase fecha: 2024-11-12;10064383;527
64384;2024;;;clase fecha: 2024-11-12;10064384;395
64385;2024;;;clase fecha: 2024-11-12;10064385;251
64386;2024;;;clase fecha: 2024-11-12;10064386;571
64387;2024;;;clase fecha: 2024-11-12;10064387;571
64388;2024;;;clase fecha: 2024-11-12;10064388;571
64389;2024;;;clase fecha: 2024-11-12;10064389;571
64390;2024;;;clase fecha: 2024-11-12;10064390;571
64391;2024;;;clase fecha: 2024-11-12;10064391;571
64392;2024;;;clase fecha: 2024-11-12;10064392;571
64393;2024;;;clase fecha: 2024-11-12;10064393;571
64394;2024;;;clase fecha: 2024-11-12;10064394;312
64395;2024;;;clase fecha: 2024-11-11;10064395;362
64396;2024;;;clase fecha: 2024-11-12;10064396;542
64397;2024;;;clase fecha: 2024-11-12;10064397;143
64398;2024;;;clase fecha: 2024-11-12;10064398;143
64399;2024;;;clase fecha: 2024-11-12;10064399;144
64400;2024;;;clase fecha: 2024-11-12;10064400;144
64401;2024;;;clase fecha: 2024-11-12;10064401;146
64402;2024;;;clase fecha: 2024-11-12;10064402;146
64403;2024;;;clase fecha: 2024-11-12;10064403;252
64404;2024;;;clase fecha: 2024-11-12;10064404;353
64405;2024;;;clase fecha: 2024-11-12;10064405;252
64406;2024;;;clase fecha: 2024-11-12;10064406;156
64407;2024;;;clase fecha: 2024-11-12;10064407;156
64408;2024;;;clase fecha: 2024-11-12;10064408;316
64409;2024;;;clase fecha: 2024-11-12;10064409;186
64410;2024;;;clase fecha: 2024-11-12;10064410;186
64411;2024;;;clase fecha: 2024-11-12;10064411;358
64412;2024;;;clase fecha: 2024-11-12;10064412;358
64413;2024;;;clase fecha: 2024-11-12;10064413;353
64414;2024;;;clase fecha: 2024-11-12;10064414;516
64415;2024;;;clase fecha: 2024-11-12;10064415;516
64416;2024;;;clase fecha: 2024-11-12;10064416;380
64417;2024;;;clase fecha: 2024-11-12;10064417;516
64418;2024;;;clase fecha: 2024-11-12;10064418;502
64419;2024;;;clase fecha: 2024-11-12;10064419;502
64420;2024;;;clase fecha: 2024-11-12;10064420;236
64421;2024;;;clase fecha: 2024-11-12;10064421;236
64422;2024;;;clase fecha: 2024-11-12;10064422;399
64423;2024;;;clase fecha: 2024-11-12;10064423;399
64424;2024;;;clase fecha: 2024-11-12;10064424;229
64425;2024;;;clase fecha: 2024-11-12;10064425;368
64426;2024;;;clase fecha: 2024-11-12;10064426;368
64427;2024;;;clase fecha: 2024-11-12;10064427;278
64428;2024;;;clase fecha: 2024-11-12;10064428;229
64429;2024;;;clase fecha: 2024-11-12;10064429;398
64430;2024;;;clase fecha: 2024-11-12;10064430;398
64431;2024;;;clase fecha: 2024-11-12;10064431;283
64432;2024;;;clase fecha: 2024-11-12;10064432;508
64433;2024;;;clase fecha: 2024-11-12;10064433;283
64434;2024;;;clase fecha: 2024-11-12;10064434;386
64435;2024;;;clase fecha: 2024-11-12;10064435;386
64436;2024;;;clase fecha: 2024-11-12;10064436;182
64437;2024;;;clase fecha: 2024-11-12;10064437;182
64438;2024;;;clase fecha: 2024-11-12;10064438;130
64439;2024;;;clase fecha: 2024-11-12;10064439;130
64440;2024;;;clase fecha: 2024-11-12;10064440;508
64441;2024;;;clase fecha: 2024-11-12;10064441;128
64442;2024;;;clase fecha: 2024-11-12;10064442;508
64443;2024;;;clase fecha: 2024-11-12;10064443;508
64444;2024;;;clase fecha: 2024-11-12;10064444;508
64445;2024;;;clase fecha: 2024-11-12;10064445;366
64446;2024;;;clase fecha: 2024-11-12;10064446;366
64447;2024;;;clase fecha: 2024-11-12;10064447;543
64448;2024;;;clase fecha: 2024-11-12;10064448;543
64449;2024;;;clase fecha: 2024-11-12;10064449;323
64450;2024;;;clase fecha: 2024-11-12;10064450;323
64451;2024;;;clase fecha: 2024-11-12;10064451;189
64452;2024;;;clase fecha: 2024-11-12;10064452;191
64453;2024;;;clase fecha: 2024-11-12;10064453;113
64454;2024;;;clase fecha: 2024-11-12;10064454;382
64455;2024;;;clase fecha: 2024-11-12;10064455;382
64456;2024;;;clase fecha: 2024-11-12;10064456;111
64458;2024;;;clase fecha: 2024-11-12;10064458;112
64459;2024;;;clase fecha: 2024-11-12;10064459;237
64460;2024;;;clase fecha: 2024-11-12;10064460;157
64461;2024;;;clase fecha: 2024-11-12;10064461;157
64462;2024;;;clase fecha: 2024-11-12;10064462;394
64463;2024;;;clase fecha: 2024-11-12;10064463;394
64464;2024;;;clase fecha: 2024-11-12;10064464;244
64465;2024;;;clase fecha: 2024-11-12;10064465;246
64466;2024;;;clase fecha: 2024-11-12;10064466;244
64467;2024;;;clase fecha: 2024-11-12;10064467;281
64468;2024;;;clase fecha: 2024-11-12;10064468;278
64469;2024;;;clase fecha: 2024-11-12;10064469;312
64470;2024;;;clase fecha: 2024-11-12;10064470;313
64471;2024;;;clase fecha: 2024-11-12;10064471;313
64472;2024;;;clase fecha: 2024-11-12;10064472;313
64473;2024;;;clase fecha: 2024-11-12;10064473;374
64474;2024;;;clase fecha: 2024-11-12;10064474;567
64475;2024;;;clase fecha: 2024-11-12;10064475;541
64476;2024;;;clase fecha: 2024-11-12;10064476;541
64477;2024;;;clase fecha: 2024-11-12;10064477;387
64478;2024;;;clase fecha: 2024-11-12;10064478;367
64479;2024;;;clase fecha: 2024-10-23;10064479;351
64480;2024;;;clase fecha: 2024-10-23;10064480;351
64481;2024;;;clase fecha: 2024-10-23;10064481;389
64482;2024;;;clase fecha: 2024-10-24;10064482;391
64483;2024;;;clase fecha: 2024-10-24;10064483;391
64484;2024;;;clase fecha: 2024-10-24;10064484;364
64485;2024;;;clase fecha: 2024-10-24;10064485;364
64486;2024;;;clase fecha: 2024-10-24;10064486;378
64487;2024;;;clase fecha: 2024-10-30;10064487;389
64488;2024;;;clase fecha: 2024-10-28;10064488;378
64489;2024;;;clase fecha: 2024-10-28;10064489;378
64490;2024;;;clase fecha: 2024-10-28;10064490;391
64491;2024;;;clase fecha: 2024-10-28;10064491;391
64492;2024;;;clase fecha: 2024-10-28;10064492;378
64493;2024;;;clase fecha: 2024-10-30;10064493;364
64494;2024;;;clase fecha: 2024-10-30;10064494;351
64495;2024;;;clase fecha: 2024-10-30;10064495;351
64496;2024;;;clase fecha: 2024-11-04;10064496;378
64497;2024;;;clase fecha: 2024-11-04;10064497;378
64498;2024;;;clase fecha: 2024-11-04;10064498;391
64499;2024;;;clase fecha: 2024-11-04;10064499;391
64500;2024;;;clase fecha: 2024-11-04;10064500;378
64501;2024;;;clase fecha: 2024-11-06;10064501;364
64502;2024;;;clase fecha: 2024-11-06;10064502;364
64503;2024;;;clase fecha: 2024-11-06;10064503;389
64504;2024;;;clase fecha: 2024-11-06;10064504;351
64505;2024;;;clase fecha: 2024-11-06;10064505;351
64506;2024;;;clase fecha: 2024-11-07;10064506;391
64507;2024;;;clase fecha: 2024-11-07;10064507;391
64508;2024;;;clase fecha: 2024-11-07;10064508;351
64509;2024;;;clase fecha: 2024-11-07;10064509;351
64510;2024;;;clase fecha: 2024-11-07;10064510;378
64511;2024;;;clase fecha: 2024-11-07;10064511;378
64512;2024;;;clase fecha: 2024-11-07;10064512;364
64513;2024;;;clase fecha: 2024-11-07;10064513;364
64514;2024;;;clase fecha: 2024-11-07;10064514;378
64515;2024;;;clase fecha: 2024-11-11;10064515;378
64516;2024;;;clase fecha: 2024-11-11;10064516;378
64517;2024;;;clase fecha: 2024-11-11;10064517;391
64518;2024;;;clase fecha: 2024-11-11;10064518;391
64519;2024;;;clase fecha: 2024-11-11;10064519;378
64520;2024;;;clase fecha: 2024-11-12;10064520;161
64521;2024;;;clase fecha: 2024-11-12;10064521;161
64522;2024;;;clase fecha: 2024-11-12;10064522;353
64523;2024;;;clase fecha: 2024-11-12;10064523;353
64524;2024;;;clase fecha: 2024-11-13;10064524;179
64525;2024;;;clase fecha: 2024-11-13;10064525;179
64526;2024;;;clase fecha: 2024-11-13;10064526;176
64527;2024;;;clase fecha: 2024-11-13;10064527;176
64528;2024;;;clase fecha: 2024-11-13;10064528;380
64529;2024;;;clase fecha: 2024-11-13;10064529;548
64530;2024;;;clase fecha: 2024-11-13;10064530;548
64531;2024;;;clase fecha: 2024-11-13;10064531;316
64532;2024;;;clase fecha: 2024-11-13;10064532;518
64533;2024;;;clase fecha: 2024-11-13;10064533;518
64534;2024;;;clase fecha: 2024-11-13;10064534;518
64535;2024;;;clase fecha: 2024-11-13;10064535;316
64536;2024;;;clase fecha: 2024-11-13;10064536;225
64537;2024;;;clase fecha: 2024-11-13;10064537;206
64538;2024;;;clase fecha: 2024-11-13;10064538;206
64539;2024;;;clase fecha: 2024-11-13;10064539;380
64540;2024;;;clase fecha: 2024-11-13;10064540;206
64541;2024;;;clase fecha: 2024-11-13;10064541;355
64542;2024;;;clase fecha: 2024-11-13;10064542;208
64543;2024;;;clase fecha: 2024-11-13;10064543;355
64544;2024;;;clase fecha: 2024-11-13;10064544;143
64545;2024;;;clase fecha: 2024-11-13;10064545;143
64546;2024;;;clase fecha: 2024-11-13;10064546;144
64547;2024;;;clase fecha: 2024-11-13;10064547;144
64548;2024;;;clase fecha: 2024-11-13;10064548;148
64549;2024;;;clase fecha: 2024-11-13;10064549;148
64550;2024;;;clase fecha: 2024-11-13;10064550;225
64551;2024;;;clase fecha: 2024-11-13;10064551;528
64552;2024;;;clase fecha: 2024-11-13;10064552;528
64553;2024;;;clase fecha: 2024-11-13;10064553;528
64554;2024;;;clase fecha: 2024-11-13;10064554;528
64555;2024;;;clase fecha: 2024-11-13;10064555;528
64556;2024;;;clase fecha: 2024-11-13;10064556;528
64557;2024;;;clase fecha: 2024-11-13;10064557;353
64558;2024;;;clase fecha: 2024-11-13;10064558;159
64559;2024;;;clase fecha: 2024-11-13;10064559;159
64560;2024;;;clase fecha: 2024-11-13;10064560;159
64561;2024;;;clase fecha: 2024-11-13;10064561;157
64562;2024;;;clase fecha: 2024-11-13;10064562;157
64563;2024;;;clase fecha: 2024-11-13;10064563;371
64564;2024;;;clase fecha: 2024-11-13;10064564;371
64565;2024;;;clase fecha: 2024-11-13;10064565;233
64566;2024;;;clase fecha: 2024-11-13;10064566;253
64567;2024;;;clase fecha: 2024-11-12;10064567;248
64568;2024;;;clase fecha: 2024-11-12;10064568;248
64569;2024;;;clase fecha: 2024-11-12;10064569;282
64570;2024;;;clase fecha: 2024-11-12;10064570;282
64571;2024;;;clase fecha: 2024-11-13;10064571;233
64572;2024;;;clase fecha: 2024-11-13;10064572;288
64573;2024;;;clase fecha: 2024-11-13;10064573;288
64574;2024;;;clase fecha: 2024-11-13;10064574;231
64575;2024;;;clase fecha: 2024-11-13;10064575;249
64576;2024;;;clase fecha: 2024-11-13;10064576;249
64577;2024;;;clase fecha: 2024-11-13;10064577;248
64578;2024;;;clase fecha: 2024-11-13;10064578;248
64579;2024;;;clase fecha: 2024-11-13;10064579;282
64580;2024;;;clase fecha: 2024-11-13;10064580;282
64581;2024;;;clase fecha: 2024-11-13;10064581;231
64582;2024;;;clase fecha: 2024-11-13;10064582;278
64583;2024;;;clase fecha: 2024-11-13;10064583;278
64584;2024;;;clase fecha: 2024-11-13;10064584;319
64585;2024;;;clase fecha: 2024-11-13;10064585;319
64586;2024;;;clase fecha: 2024-11-13;10064586;210
64587;2024;;;clase fecha: 2024-11-13;10064587;210
64588;2024;;;clase fecha: 2024-11-13;10064588;370
64589;2024;;;clase fecha: 2024-11-13;10064589;370
64590;2024;;;clase fecha: 2024-11-13;10064590;381
64592;2024;;;clase fecha: 2024-11-13;10064592;546
64593;2024;;;clase fecha: 2024-11-13;10064593;546
64594;2024;;;clase fecha: 2024-11-13;10064594;546
64595;2024;;;clase fecha: 2024-11-13;10064595;546
64596;2024;;;clase fecha: 2024-11-13;10064596;395
64597;2024;;;clase fecha: 2024-11-13;10064597;395
64598;2024;;;clase fecha: 2024-11-13;10064598;391
64599;2024;;;clase fecha: 2024-11-13;10064599;391
64600;2024;;;clase fecha: 2024-11-13;10064600;569
64601;2024;;;clase fecha: 2024-11-13;10064601;569
64602;2024;;;clase fecha: 2024-11-13;10064602;569
64603;2024;;;clase fecha: 2024-11-13;10064603;567
64604;2024;;;clase fecha: 2024-11-13;10064604;567
64605;2024;;;clase fecha: 2024-11-13;10064605;509
64606;2024;;;clase fecha: 2024-11-13;10064606;509
64607;2024;;;clase fecha: 2024-11-13;10064607;509
64608;2024;;;clase fecha: 2024-11-13;10064608;509
64609;2024;;;clase fecha: 2024-11-13;10064609;509
64610;2024;;;clase fecha: 2024-11-13;10064610;353
64611;2024;;;clase fecha: 2024-11-13;10064611;364
64612;2024;;;clase fecha: 2024-11-13;10064612;364
64613;2024;;;clase fecha: 2024-11-13;10064613;235
64614;2024;;;clase fecha: 2024-11-13;10064614;235
64615;2024;;;clase fecha: 2024-11-13;10064615;192
64616;2024;;;clase fecha: 2024-11-13;10064616;195
64617;2024;;;clase fecha: 2024-11-13;10064617;312
64618;2024;;;clase fecha: 2024-11-13;10064618;244
64619;2024;;;clase fecha: 2024-11-13;10064619;111
64620;2024;;;clase fecha: 2024-11-13;10064620;318
64621;2024;;;clase fecha: 2024-11-13;10064621;318
64622;2024;;;clase fecha: 2024-11-13;10064622;383
64623;2024;;;clase fecha: 2024-11-13;10064623;383
64624;2024;;;clase fecha: 2024-11-13;10064624;285
64625;2024;;;clase fecha: 2024-11-13;10064625;130
64626;2024;;;clase fecha: 2024-11-13;10064626;129
64627;2024;;;clase fecha: 2024-11-13;10064627;286
64628;2024;;;clase fecha: 2024-11-13;10064628;129
64629;2024;;;clase fecha: 2024-11-13;10064629;393
64630;2024;;;clase fecha: 2024-11-13;10064630;393
64631;2024;;;clase fecha: 2024-11-13;10064631;366
64632;2024;;;clase fecha: 2024-11-13;10064632;366
64633;2024;;;clase fecha: 2024-11-13;10064633;312
64634;2024;;;clase fecha: 2024-11-13;10064634;244
64635;2024;;;clase fecha: 2024-11-13;10064635;360
64636;2024;;;clase fecha: 2024-11-13;10064636;497
64637;2024;;;clase fecha: 2024-11-13;10064637;561
64638;2024;;;clase fecha: 2024-11-13;10064638;561
64639;2024;;;clase fecha: 2024-11-13;10064639;561
64640;2024;;;clase fecha: 2024-11-13;10064640;112
64641;2024;;;clase fecha: 2024-11-12;10064641;538
64642;2024;;;clase fecha: 2024-11-12;10064642;538
64643;2024;;;clase fecha: 2024-11-12;10064643;538
64644;2024;;;clase fecha: 2024-11-13;10064644;113
64645;2024;;;clase fecha: 2024-11-14;10064645;179
64646;2024;;;clase fecha: 2024-11-14;10064646;179
64647;2024;;;clase fecha: 2024-11-14;10064647;182
64648;2024;;;clase fecha: 2024-11-14;10064648;176
64649;2024;;;clase fecha: 2024-11-14;10064649;176
64650;2024;;;clase fecha: 2024-11-14;10064650;198
64651;2024;;;clase fecha: 2024-11-14;10064651;198
64652;2024;;;clase fecha: 2024-11-14;10064652;325
64653;2024;;;clase fecha: 2024-11-14;10064653;510
64654;2024;;;clase fecha: 2024-11-14;10064654;365
64655;2024;;;clase fecha: 2024-11-14;10064655;400
64656;2024;;;clase fecha: 2024-11-12;10064656;220
64657;2024;;;clase fecha: 2024-11-14;10064657;400
64658;2024;;;clase fecha: 2024-11-12;10064658;220
64659;2024;;;clase fecha: 2024-11-14;10064659;289
64660;2024;;;clase fecha: 2024-11-13;10064660;354
64661;2024;;;clase fecha: 2024-11-13;10064661;354
64662;2024;;;clase fecha: 2024-11-11;10064662;365
64663;2024;;;clase fecha: 2024-11-13;10064663;381
64664;2024;;;clase fecha: 2024-11-13;10064664;394
64665;2024;;;clase fecha: 2024-11-13;10064665;394
64666;2024;;;clase fecha: 2024-11-11;10064666;401
64667;2024;;;clase fecha: 2024-11-14;10064667;540
64668;2024;;;clase fecha: 2024-11-11;10064668;539
64669;2024;;;clase fecha: 2024-11-14;10064669;520
64670;2024;;;clase fecha: 2024-11-14;10064670;520
64671;2024;;;clase fecha: 2024-11-14;10064671;547
64672;2024;;;clase fecha: 2024-11-14;10064672;547
64673;2024;;;clase fecha: 2024-11-14;10064673;545
64674;2024;;;clase fecha: 2024-11-14;10064674;545
64675;2024;;;clase fecha: 2024-11-14;10064675;545
64676;2024;;;clase fecha: 2024-11-14;10064676;545
64677;2024;;;clase fecha: 2024-11-14;10064677;545
64678;2024;;;clase fecha: 2024-11-14;10064678;545
64679;2024;;;clase fecha: 2024-11-14;10064679;365
64680;2024;;;clase fecha: 2024-11-14;10064680;566
64681;2024;;;clase fecha: 2024-10-09;10064681;546
64682;2024;;;clase fecha: 2024-10-09;10064682;546
64683;2024;;;clase fecha: 2024-10-09;10064683;546
64684;2024;;;clase fecha: 2024-10-09;10064684;546
64685;2024;;;clase fecha: 2024-10-10;10064685;545
64686;2024;;;clase fecha: 2024-10-10;10064686;545
64687;2024;;;clase fecha: 2024-10-10;10064687;545
64688;2024;;;clase fecha: 2024-10-28;10064688;241
64689;2024;;;clase fecha: 2024-11-14;10064689;319
64690;2024;;;clase fecha: 2024-10-28;10064690;356
64691;2024;;;clase fecha: 2024-10-28;10064691;356
64692;2024;;;clase fecha: 2024-11-14;10064692;204
64693;2024;;;clase fecha: 2024-11-14;10064693;204
64694;2024;;;clase fecha: 2024-10-30;10064694;285
64695;2024;;;clase fecha: 2024-10-30;10064695;286
64696;2024;;;clase fecha: 2024-10-30;10064696;360
64697;2024;;;clase fecha: 2024-11-14;10064697;289
64698;2024;;;clase fecha: 2024-11-14;10064698;145
64699;2024;;;clase fecha: 2024-11-14;10064699;205
64700;2024;;;clase fecha: 2024-11-14;10064700;145
64701;2024;;;clase fecha: 2024-11-14;10064701;145
64702;2024;;;clase fecha: 2024-11-14;10064702;205
64703;2024;;;clase fecha: 2024-10-10;10064703;359
64704;2024;;;clase fecha: 2024-10-10;10064704;359
64705;2024;;;clase fecha: 2024-10-14;10064705;372
64706;2024;;;clase fecha: 2024-10-14;10064706;372
64707;2024;;;clase fecha: 2024-11-14;10064707;325
64708;2024;;;clase fecha: 2024-11-14;10064708;157
64709;2024;;;clase fecha: 2024-11-14;10064709;157
64710;2024;;;clase fecha: 2024-11-14;10064710;165
64711;2024;;;clase fecha: 2024-11-14;10064711;156
64712;2024;;;clase fecha: 2024-11-14;10064712;156
64713;2024;;;clase fecha: 2024-11-14;10064713;497
64714;2024;;;clase fecha: 2024-11-14;10064714;497
64715;2024;;;clase fecha: 2024-11-14;10064715;255
64716;2024;;;clase fecha: 2024-11-14;10064716;255
64717;2024;;;clase fecha: 2024-11-14;10064717;158
64718;2024;;;clase fecha: 2024-11-14;10064718;369
64719;2024;;;clase fecha: 2024-11-14;10064719;319
64720;2024;;;clase fecha: 2024-11-14;10064720;369
64721;2024;;;clase fecha: 2024-11-14;10064721;387
64722;2024;;;clase fecha: 2024-11-14;10064722;387
64723;2024;;;clase fecha: 2024-11-14;10064723;400
64724;2024;;;clase fecha: 2024-11-14;10064724;150
64725;2024;;;clase fecha: 2024-11-14;10064725;150
64726;2024;;;clase fecha: 2024-11-14;10064726;510
64727;2024;;;clase fecha: 2024-11-14;10064727;150
64728;2024;;;clase fecha: 2024-11-14;10064728;130
64729;2024;;;clase fecha: 2024-11-14;10064729;130
64730;2024;;;clase fecha: 2024-10-23;10064730;394
64731;2024;;;clase fecha: 2024-10-23;10064731;394
64732;2024;;;clase fecha: 2024-11-07;10064732;564
64733;2024;;;clase fecha: 2024-11-07;10064733;354
64734;2024;;;clase fecha: 2024-11-07;10064734;354
64735;2024;;;clase fecha: 2024-11-07;10064735;501
64736;2024;;;clase fecha: 2024-11-07;10064736;501
64737;2024;;;clase fecha: 2024-11-07;10064737;367
64738;2024;;;clase fecha: 2024-08-29;10064738;501
64739;2024;;;clase fecha: 2024-08-29;10064739;501
64740;2024;;;clase fecha: 2024-08-29;10064740;367
64741;2024;;;clase fecha: 2024-11-14;10064741;352
64742;2024;;;clase fecha: 2024-11-14;10064742;240
64743;2024;;;clase fecha: 2024-11-14;10064743;382
64744;2024;;;clase fecha: 2024-11-14;10064744;218
64745;2024;;;clase fecha: 2024-11-14;10064745;382
64746;2024;;;clase fecha: 2024-11-14;10064746;368
64747;2024;;;clase fecha: 2024-11-14;10064747;368
64748;2024;;;clase fecha: 2024-11-14;10064748;128
64749;2024;;;clase fecha: 2024-11-14;10064749;284
64750;2024;;;clase fecha: 2024-11-14;10064750;284
64751;2024;;;clase fecha: 2024-11-14;10064751;260
64752;2024;;;clase fecha: 2024-11-14;10064752;321
64753;2024;;;clase fecha: 2024-11-14;10064753;393
64754;2024;;;clase fecha: 2024-11-14;10064754;393
64755;2024;;;clase fecha: 2024-11-14;10064755;563
64756;2024;;;clase fecha: 2024-11-14;10064756;380
64757;2024;;;clase fecha: 2024-11-14;10064757;380
64758;2024;;;clase fecha: 2024-11-14;10064758;320
64759;2024;;;clase fecha: 2024-11-14;10064759;324
64760;2024;;;clase fecha: 2024-11-14;10064760;324
64761;2024;;;clase fecha: 2024-11-14;10064761;359
64762;2024;;;clase fecha: 2024-11-14;10064762;359
64763;2024;;;clase fecha: 2024-11-14;10064763;214
64764;2024;;;clase fecha: 2024-11-14;10064764;214
64765;2024;;;clase fecha: 2024-11-14;10064765;229
64766;2024;;;clase fecha: 2024-11-14;10064766;521
64767;2024;;;clase fecha: 2024-11-14;10064767;521
64768;2024;;;clase fecha: 2024-11-14;10064768;565
64769;2024;;;clase fecha: 2024-11-14;10064769;229
64770;2024;;;clase fecha: 2024-11-14;10064770;565
64771;2024;;;clase fecha: 2024-11-14;10064771;215
64772;2024;;;clase fecha: 2024-11-14;10064772;193
64773;2024;;;clase fecha: 2024-11-14;10064773;240
64774;2024;;;clase fecha: 2024-11-14;10064774;246
64775;2024;;;clase fecha: 2024-11-14;10064775;246
64776;2024;;;clase fecha: 2024-11-14;10064776;282
64777;2024;;;clase fecha: 2024-11-14;10064777;282
64778;2024;;;clase fecha: 2024-11-14;10064778;354
64779;2024;;;clase fecha: 2024-11-14;10064779;354
64780;2024;;;clase fecha: 2024-11-14;10064780;501
64781;2024;;;clase fecha: 2024-11-14;10064781;501
64782;2024;;;clase fecha: 2024-11-14;10064782;367
64783;2024;;;clase fecha: 2024-11-14;10064783;351
64784;2024;;;clase fecha: 2024-11-14;10064784;351
64785;2024;;;clase fecha: 2024-11-14;10064785;378
64786;2024;;;clase fecha: 2024-11-14;10064786;378
64787;2024;;;clase fecha: 2024-11-14;10064787;564
64788;2024;;;clase fecha: 2024-11-14;10064788;564
64789;2024;;;clase fecha: 2024-11-14;10064789;562
64790;2024;;;clase fecha: 2024-11-14;10064790;562
64791;2024;;;clase fecha: 2024-11-14;10064791;113
64792;2024;;;clase fecha: 2024-11-14;10064792;112
64793;2024;;;clase fecha: 2024-11-14;10064793;111
64794;2024;;;clase fecha: 2024-11-15;10064794;283
64795;2024;;;clase fecha: 2024-11-15;10064795;283
64796;2024;;;clase fecha: 2024-11-15;10064796;230
64797;2024;;;clase fecha: 2024-11-15;10064797;230
64798;2024;;;clase fecha: 2024-11-15;10064798;566
64799;2024;;;clase fecha: 2024-11-15;10064799;396
64800;2024;;;clase fecha: 2024-11-15;10064800;396
64801;2024;;;clase fecha: 2024-11-15;10064801;360
64802;2024;;;clase fecha: 2024-11-15;10064802;360
64803;2024;;;clase fecha: 2024-11-15;10064803;373
64804;2024;;;clase fecha: 2024-11-15;10064804;373
64805;2024;;;clase fecha: 2024-11-15;10064805;130
64806;2024;;;clase fecha: 2024-11-15;10064806;129
64807;2024;;;clase fecha: 2024-11-15;10064807;129
64808;2024;;;clase fecha: 2024-11-15;10064808;352
64809;2024;;;clase fecha: 2024-11-15;10064809;352
64810;2024;;;clase fecha: 2024-11-15;10064810;517
64811;2024;;;clase fecha: 2024-11-15;10064811;517
64812;2024;;;clase fecha: 2024-11-15;10064812;379
64813;2024;;;clase fecha: 2024-11-15;10064813;379
64814;2024;;;clase fecha: 2024-11-15;10064814;540
64815;2024;;;clase fecha: 2024-11-15;10064815;366
64816;2024;;;clase fecha: 2024-11-15;10064816;540
64817;2024;;;clase fecha: 2024-11-15;10064817;366
64818;2024;;;clase fecha: 2024-11-15;10064818;315
64819;2024;;;clase fecha: 2024-11-15;10064819;290
64820;2024;;;clase fecha: 2024-11-15;10064820;290
64821;2024;;;clase fecha: 2024-11-15;10064821;503
64822;2024;;;clase fecha: 2024-11-15;10064822;503
64823;2024;;;clase fecha: 2024-11-15;10064823;395
64824;2024;;;clase fecha: 2024-11-15;10064824;395
64825;2024;;;clase fecha: 2024-11-15;10064825;355
64826;2024;;;clase fecha: 2024-11-15;10064826;355
64827;2024;;;clase fecha: 2024-11-15;10064827;212
64828;2024;;;clase fecha: 2024-11-15;10064828;212
64829;2024;;;clase fecha: 2024-11-15;10064829;212
64830;2024;;;clase fecha: 2024-11-15;10064830;212
64831;2024;;;clase fecha: 2024-11-15;10064831;176
64832;2024;;;clase fecha: 2024-11-15;10064832;176
64833;2024;;;clase fecha: 2024-11-15;10064833;180
64834;2024;;;clase fecha: 2024-11-15;10064834;180
64835;2024;;;clase fecha: 2024-11-15;10064835;180
64836;2024;;;clase fecha: 2024-11-15;10064836;196
64837;2024;;;clase fecha: 2024-11-15;10064837;204
64838;2024;;;clase fecha: 2024-11-15;10064838;204
64839;2024;;;clase fecha: 2024-11-13;10064839;162
64840;2024;;;clase fecha: 2024-11-13;10064840;188
64841;2024;;;clase fecha: 2024-11-13;10064841;188
64842;2024;;;clase fecha: 2024-11-13;10064842;211
64843;2024;;;clase fecha: 2024-11-13;10064843;211
64844;2024;;;clase fecha: 2024-11-18;10064844;500
64845;2024;;;clase fecha: 2024-11-18;10064845;189
64846;2024;;;clase fecha: 2024-11-18;10064846;284
64847;2024;;;clase fecha: 2024-11-18;10064847;500
64848;2024;;;clase fecha: 2024-11-18;10064848;500
64849;2024;;;clase fecha: 2024-11-18;10064849;284
64850;2024;;;clase fecha: 2024-11-15;10064850;317
64851;2024;;;clase fecha: 2024-11-18;10064851;213
64852;2024;;;clase fecha: 2024-11-18;10064852;207
64853;2024;;;clase fecha: 2024-11-18;10064853;204
64854;2024;;;clase fecha: 2024-11-18;10064854;204
64855;2024;;;clase fecha: 2024-11-18;10064855;205
64856;2024;;;clase fecha: 2024-11-18;10064856;205
64857;2024;;;clase fecha: 2024-11-18;10064857;239
64858;2024;;;clase fecha: 2024-11-18;10064858;364
64859;2024;;;clase fecha: 2024-11-18;10064859;364
64860;2024;;;clase fecha: 2024-11-18;10064860;143
64861;2024;;;clase fecha: 2024-11-18;10064861;143
64862;2024;;;clase fecha: 2024-11-18;10064862;144
64863;2024;;;clase fecha: 2024-11-18;10064863;144
64864;2024;;;clase fecha: 2024-11-12;10064864;227
64865;2024;;;clase fecha: 2024-11-12;10064865;227
64866;2024;;;clase fecha: 2024-11-12;10064866;227
64867;2024;;;clase fecha: 2024-11-18;10064867;312
64868;2024;;;clase fecha: 2024-11-18;10064868;312
64869;2024;;;clase fecha: 2024-11-18;10064869;189
64870;2024;;;clase fecha: 2024-11-18;10064870;189
64871;2024;;;clase fecha: 2024-11-14;10064871;499
64872;2024;;;clase fecha: 2024-11-14;10064872;499
64873;2024;;;clase fecha: 2024-11-18;10064873;379
64874;2024;;;clase fecha: 2024-11-14;10064874;281
64875;2024;;;clase fecha: 2024-11-14;10064875;281
64876;2024;;;clase fecha: 2024-10-15;10064876;313
64877;2024;;;clase fecha: 2024-10-15;10064877;227
64878;2024;;;clase fecha: 2024-10-15;10064878;227
64879;2024;;;clase fecha: 2024-10-15;10064879;227
64880;2024;;;clase fecha: 2024-11-18;10064880;156
